record_id,workclass
20357,Federal-gov
20357,Local-gov
20357,Private
20357,Self-emp-inc
20357,Self-emp-not-inc
20357,State-gov
20357,Without-pay
14783,Federal-gov
14783,Local-gov
14783,Private
14783,Self-emp-inc
14783,Self-emp-not-inc
14783,State-gov
14783,Without-pay
43407,Federal-gov
43407,Local-gov
43407,State-gov
26978,Private
6252,Private
18323,Federal-gov
18323,Local-gov
18323,Private
18323,Self-emp-inc
18323,Self-emp-not-inc
18323,State-gov
18323,Without-pay
45212,Federal-gov
45212,Local-gov
45212,State-gov
25257,Self-emp-inc
25257,Self-emp-not-inc
44176,Private
34367,Federal-gov
34367,Local-gov
34367,Private
34367,Self-emp-inc
34367,Self-emp-not-inc
34367,State-gov
34367,Without-pay
22851,Federal-gov
22851,Local-gov
22851,Private
22851,Self-emp-inc
22851,Self-emp-not-inc
22851,State-gov
22851,Without-pay
33827,Federal-gov
33827,Local-gov
33827,Private
33827,Self-emp-inc
33827,Self-emp-not-inc
33827,State-gov
33827,Without-pay
6518,Private
32946,Federal-gov
32946,Local-gov
32946,Private
32946,Self-emp-inc
32946,Self-emp-not-inc
32946,State-gov
32946,Without-pay
26544,Federal-gov
26544,Local-gov
26544,Private
26544,Self-emp-inc
26544,Self-emp-not-inc
26544,State-gov
26544,Without-pay
13337,Federal-gov
13337,Local-gov
13337,Private
13337,Self-emp-inc
13337,Self-emp-not-inc
13337,State-gov
13337,Without-pay
35186,Federal-gov
35186,Local-gov
35186,Private
35186,Self-emp-inc
35186,Self-emp-not-inc
35186,State-gov
35186,Without-pay
35426,Federal-gov
35426,Local-gov
35426,Private
35426,Self-emp-inc
35426,Self-emp-not-inc
35426,State-gov
35426,Without-pay
23698,Federal-gov
23698,Local-gov
23698,Private
23698,Self-emp-inc
23698,Self-emp-not-inc
23698,State-gov
23698,Without-pay
26281,Self-emp-inc
26281,Self-emp-not-inc
43370,Private
27125,Private
43729,Federal-gov
43729,Local-gov
43729,Private
43729,Self-emp-inc
43729,Self-emp-not-inc
43729,State-gov
43729,Without-pay
6933,Private
32680,Private
15535,Federal-gov
15535,Local-gov
15535,Private
15535,Self-emp-inc
15535,Self-emp-not-inc
15535,State-gov
15535,Without-pay
42854,Private
34556,Federal-gov
34556,Local-gov
34556,Private
34556,Self-emp-inc
34556,Self-emp-not-inc
34556,State-gov
34556,Without-pay
10246,Private
8546,Federal-gov
8546,Local-gov
8546,Private
8546,Self-emp-inc
8546,Self-emp-not-inc
8546,State-gov
8546,Without-pay
32191,Federal-gov
32191,Local-gov
32191,Private
32191,Self-emp-inc
32191,Self-emp-not-inc
32191,State-gov
32191,Without-pay
39559,Private
3836,Self-emp-inc
3836,Self-emp-not-inc
5620,Federal-gov
5620,Local-gov
5620,Private
5620,Self-emp-inc
5620,Self-emp-not-inc
5620,State-gov
5620,Without-pay
22083,Federal-gov
22083,Local-gov
22083,Private
22083,Self-emp-inc
22083,Self-emp-not-inc
22083,State-gov
22083,Without-pay
20581,Private
16197,Private
21910,Federal-gov
21910,Local-gov
21910,Private
21910,Self-emp-inc
21910,Self-emp-not-inc
21910,State-gov
21910,Without-pay
47729,Private
44274,Federal-gov
44274,Local-gov
44274,Private
44274,Self-emp-inc
44274,Self-emp-not-inc
44274,State-gov
44274,Without-pay
14289,Federal-gov
14289,Local-gov
14289,State-gov
27411,Private
42432,Federal-gov
42432,Local-gov
42432,Private
42432,Self-emp-inc
42432,Self-emp-not-inc
42432,State-gov
42432,Without-pay
31858,Private
5759,Federal-gov
5759,Local-gov
5759,Private
5759,Self-emp-inc
5759,Self-emp-not-inc
5759,State-gov
5759,Without-pay
47417,Federal-gov
47417,Local-gov
47417,Private
47417,Self-emp-inc
47417,Self-emp-not-inc
47417,State-gov
47417,Without-pay
2460,Federal-gov
2460,Local-gov
2460,Private
2460,Self-emp-inc
2460,Self-emp-not-inc
2460,State-gov
2460,Without-pay
14327,Federal-gov
14327,Local-gov
14327,Private
14327,Self-emp-inc
14327,Self-emp-not-inc
14327,State-gov
14327,Without-pay
24625,Federal-gov
24625,Local-gov
24625,Private
24625,Self-emp-inc
24625,Self-emp-not-inc
24625,State-gov
24625,Without-pay
17961,Private
39071,Federal-gov
39071,Local-gov
39071,Private
39071,Self-emp-inc
39071,Self-emp-not-inc
39071,State-gov
39071,Without-pay
35490,Self-emp-inc
35490,Self-emp-not-inc
39747,Private
31567,Federal-gov
31567,Local-gov
31567,Private
31567,Self-emp-inc
31567,Self-emp-not-inc
31567,State-gov
31567,Without-pay
4364,Federal-gov
4364,Local-gov
4364,Private
4364,Self-emp-inc
4364,Self-emp-not-inc
4364,State-gov
4364,Without-pay
21641,Private
35652,Private
13947,Federal-gov
13947,Local-gov
13947,Private
13947,Self-emp-inc
13947,Self-emp-not-inc
13947,State-gov
13947,Without-pay
24360,Private
45360,Private
4249,Private
47453,Self-emp-inc
47453,Self-emp-not-inc
37509,Federal-gov
37509,Local-gov
37509,Private
37509,Self-emp-inc
37509,Self-emp-not-inc
37509,State-gov
37509,Without-pay
28469,Federal-gov
28469,Local-gov
28469,Private
28469,Self-emp-inc
28469,Self-emp-not-inc
28469,State-gov
28469,Without-pay
9821,Federal-gov
9821,Local-gov
9821,Private
9821,Self-emp-inc
9821,Self-emp-not-inc
9821,State-gov
9821,Without-pay
31267,Private
31475,Federal-gov
31475,Local-gov
31475,Private
31475,Self-emp-inc
31475,Self-emp-not-inc
31475,State-gov
31475,Without-pay
15601,Private
29674,Federal-gov
29674,Local-gov
29674,Private
29674,Self-emp-inc
29674,Self-emp-not-inc
29674,State-gov
29674,Without-pay
31854,Federal-gov
31854,Local-gov
31854,Private
31854,Self-emp-inc
31854,Self-emp-not-inc
31854,State-gov
31854,Without-pay
47472,Federal-gov
47472,Local-gov
47472,Private
47472,Self-emp-inc
47472,Self-emp-not-inc
47472,State-gov
47472,Without-pay
6928,Self-emp-inc
6928,Self-emp-not-inc
40637,Federal-gov
40637,Local-gov
40637,Private
40637,Self-emp-inc
40637,Self-emp-not-inc
40637,State-gov
40637,Without-pay
31831,Federal-gov
31831,Local-gov
31831,Private
31831,Self-emp-inc
31831,Self-emp-not-inc
31831,State-gov
31831,Without-pay
7808,Federal-gov
7808,Local-gov
7808,Private
7808,Self-emp-inc
7808,Self-emp-not-inc
7808,State-gov
7808,Without-pay
21354,Federal-gov
21354,Local-gov
21354,Private
21354,Self-emp-inc
21354,Self-emp-not-inc
21354,State-gov
21354,Without-pay
12603,Federal-gov
12603,Local-gov
12603,Private
12603,Self-emp-inc
12603,Self-emp-not-inc
12603,State-gov
12603,Without-pay
85,Private
48083,Private
15349,Federal-gov
15349,Local-gov
15349,State-gov
16853,Private
6358,Federal-gov
6358,Local-gov
6358,State-gov
19883,Private
35125,Federal-gov
35125,Local-gov
35125,Private
35125,Self-emp-inc
35125,Self-emp-not-inc
35125,State-gov
35125,Without-pay
48814,Federal-gov
48814,Local-gov
48814,Private
48814,Self-emp-inc
48814,Self-emp-not-inc
48814,State-gov
48814,Without-pay
24689,Federal-gov
24689,Local-gov
24689,Private
24689,Self-emp-inc
24689,Self-emp-not-inc
24689,State-gov
24689,Without-pay
33360,Federal-gov
33360,Local-gov
33360,State-gov
29970,Federal-gov
29970,Local-gov
29970,Private
29970,Self-emp-inc
29970,Self-emp-not-inc
29970,State-gov
29970,Without-pay
47478,Federal-gov
47478,Local-gov
47478,Private
47478,Self-emp-inc
47478,Self-emp-not-inc
47478,State-gov
47478,Without-pay
5729,Federal-gov
5729,Local-gov
5729,Private
5729,Self-emp-inc
5729,Self-emp-not-inc
5729,State-gov
5729,Without-pay
39271,Federal-gov
39271,Local-gov
39271,Private
39271,Self-emp-inc
39271,Self-emp-not-inc
39271,State-gov
39271,Without-pay
13656,Federal-gov
13656,Local-gov
13656,State-gov
6384,Private
48236,Federal-gov
48236,Local-gov
48236,Private
48236,Self-emp-inc
48236,Self-emp-not-inc
48236,State-gov
48236,Without-pay
25399,Private
35719,Federal-gov
35719,Local-gov
35719,Private
35719,Self-emp-inc
35719,Self-emp-not-inc
35719,State-gov
35719,Without-pay
38383,Private
6474,Federal-gov
6474,Local-gov
6474,Private
6474,Self-emp-inc
6474,Self-emp-not-inc
6474,State-gov
6474,Without-pay
25488,Federal-gov
25488,Local-gov
25488,State-gov
9826,Private
6340,Federal-gov
6340,Local-gov
6340,Private
6340,Self-emp-inc
6340,Self-emp-not-inc
6340,State-gov
6340,Without-pay
45057,Federal-gov
45057,Local-gov
45057,Private
45057,Self-emp-inc
45057,Self-emp-not-inc
45057,State-gov
45057,Without-pay
12367,Private
32115,Federal-gov
32115,Local-gov
32115,Private
32115,Self-emp-inc
32115,Self-emp-not-inc
32115,State-gov
32115,Without-pay
267,Private
6961,Private
47774,Federal-gov
47774,Local-gov
47774,Private
47774,Self-emp-inc
47774,Self-emp-not-inc
47774,State-gov
47774,Without-pay
7081,Federal-gov
7081,Local-gov
7081,Private
7081,Self-emp-inc
7081,Self-emp-not-inc
7081,State-gov
7081,Without-pay
24777,Federal-gov
24777,Local-gov
24777,Private
24777,Self-emp-inc
24777,Self-emp-not-inc
24777,State-gov
24777,Without-pay
31303,Private
25562,Private
4095,Private
2127,Private
3536,Federal-gov
3536,Local-gov
3536,State-gov
17721,Federal-gov
17721,Local-gov
17721,State-gov
42829,Federal-gov
42829,Local-gov
42829,Private
42829,Self-emp-inc
42829,Self-emp-not-inc
42829,State-gov
42829,Without-pay
6346,Federal-gov
6346,Local-gov
6346,Private
6346,Self-emp-inc
6346,Self-emp-not-inc
6346,State-gov
6346,Without-pay
26619,Private
23747,Federal-gov
23747,Local-gov
23747,Private
23747,Self-emp-inc
23747,Self-emp-not-inc
23747,State-gov
23747,Without-pay
25784,Federal-gov
25784,Local-gov
25784,Private
25784,Self-emp-inc
25784,Self-emp-not-inc
25784,State-gov
25784,Without-pay
44426,Private
25093,Private
23813,Federal-gov
23813,Local-gov
23813,Private
23813,Self-emp-inc
23813,Self-emp-not-inc
23813,State-gov
23813,Without-pay
34729,Federal-gov
34729,Local-gov
34729,Private
34729,Self-emp-inc
34729,Self-emp-not-inc
34729,State-gov
34729,Without-pay
19032,Federal-gov
19032,Local-gov
19032,Private
19032,Self-emp-inc
19032,Self-emp-not-inc
19032,State-gov
19032,Without-pay
1933,Federal-gov
1933,Local-gov
1933,Private
1933,Self-emp-inc
1933,Self-emp-not-inc
1933,State-gov
1933,Without-pay
8953,Federal-gov
8953,Local-gov
8953,Private
8953,Self-emp-inc
8953,Self-emp-not-inc
8953,State-gov
8953,Without-pay
27634,Federal-gov
27634,Local-gov
27634,Private
27634,Self-emp-inc
27634,Self-emp-not-inc
27634,State-gov
27634,Without-pay
35619,Federal-gov
35619,Local-gov
35619,Private
35619,Self-emp-inc
35619,Self-emp-not-inc
35619,State-gov
35619,Without-pay
14954,Private
9063,Federal-gov
9063,Local-gov
9063,Private
9063,Self-emp-inc
9063,Self-emp-not-inc
9063,State-gov
9063,Without-pay
2620,Federal-gov
2620,Local-gov
2620,Private
2620,Self-emp-inc
2620,Self-emp-not-inc
2620,State-gov
2620,Without-pay
12327,Private
12312,Private
38375,Private
30863,Federal-gov
30863,Local-gov
30863,Private
30863,Self-emp-inc
30863,Self-emp-not-inc
30863,State-gov
30863,Without-pay
2351,Private
45510,Federal-gov
45510,Local-gov
45510,Private
45510,Self-emp-inc
45510,Self-emp-not-inc
45510,State-gov
45510,Without-pay
39556,Federal-gov
39556,Local-gov
39556,Private
39556,Self-emp-inc
39556,Self-emp-not-inc
39556,State-gov
39556,Without-pay
41704,Private
44130,Federal-gov
44130,Local-gov
44130,State-gov
733,Private
29678,Federal-gov
29678,Local-gov
29678,Private
29678,Self-emp-inc
29678,Self-emp-not-inc
29678,State-gov
29678,Without-pay
36253,Federal-gov
36253,Local-gov
36253,Private
36253,Self-emp-inc
36253,Self-emp-not-inc
36253,State-gov
36253,Without-pay
27942,Private
5748,Federal-gov
5748,Local-gov
5748,Private
5748,Self-emp-inc
5748,Self-emp-not-inc
5748,State-gov
5748,Without-pay
34098,Federal-gov
34098,Local-gov
34098,Private
34098,Self-emp-inc
34098,Self-emp-not-inc
34098,State-gov
34098,Without-pay
9572,Private
45995,Federal-gov
45995,Local-gov
45995,State-gov
14595,Federal-gov
14595,Local-gov
14595,Private
14595,Self-emp-inc
14595,Self-emp-not-inc
14595,State-gov
14595,Without-pay
20443,Federal-gov
20443,Local-gov
20443,Private
20443,Self-emp-inc
20443,Self-emp-not-inc
20443,State-gov
20443,Without-pay
12710,Federal-gov
12710,Local-gov
12710,Private
12710,Self-emp-inc
12710,Self-emp-not-inc
12710,State-gov
12710,Without-pay
12805,Federal-gov
12805,Local-gov
12805,Private
12805,Self-emp-inc
12805,Self-emp-not-inc
12805,State-gov
12805,Without-pay
13421,Private
2461,Federal-gov
2461,Local-gov
2461,Private
2461,Self-emp-inc
2461,Self-emp-not-inc
2461,State-gov
2461,Without-pay
188,Private
22719,Federal-gov
22719,Local-gov
22719,Private
22719,Self-emp-inc
22719,Self-emp-not-inc
22719,State-gov
22719,Without-pay
597,Federal-gov
597,Local-gov
597,Private
597,Self-emp-inc
597,Self-emp-not-inc
597,State-gov
597,Without-pay
32142,Federal-gov
32142,Local-gov
32142,State-gov
15380,Federal-gov
15380,Local-gov
15380,Private
15380,Self-emp-inc
15380,Self-emp-not-inc
15380,State-gov
15380,Without-pay
1999,Federal-gov
1999,Local-gov
1999,State-gov
6694,Federal-gov
6694,Local-gov
6694,Private
6694,Self-emp-inc
6694,Self-emp-not-inc
6694,State-gov
6694,Without-pay
9368,Federal-gov
9368,Local-gov
9368,Private
9368,Self-emp-inc
9368,Self-emp-not-inc
9368,State-gov
9368,Without-pay
20648,Federal-gov
20648,Local-gov
20648,State-gov
15225,Self-emp-inc
15225,Self-emp-not-inc
255,Self-emp-inc
255,Self-emp-not-inc
2904,Private
20663,Federal-gov
20663,Local-gov
20663,Private
20663,Self-emp-inc
20663,Self-emp-not-inc
20663,State-gov
20663,Without-pay
35283,Federal-gov
35283,Local-gov
35283,Private
35283,Self-emp-inc
35283,Self-emp-not-inc
35283,State-gov
35283,Without-pay
31164,Private
20130,Federal-gov
20130,Local-gov
20130,State-gov
41695,Private
1726,Private
4094,Private
43252,Private
6854,Federal-gov
6854,Local-gov
6854,Private
6854,Self-emp-inc
6854,Self-emp-not-inc
6854,State-gov
6854,Without-pay
6735,Federal-gov
6735,Local-gov
6735,Private
6735,Self-emp-inc
6735,Self-emp-not-inc
6735,State-gov
6735,Without-pay
7148,Private
40303,Private
3215,Private
33917,Private
43906,Private
39890,Private
10998,Private
19270,Self-emp-inc
19270,Self-emp-not-inc
46713,Federal-gov
46713,Local-gov
46713,Private
46713,Self-emp-inc
46713,Self-emp-not-inc
46713,State-gov
46713,Without-pay
13152,Private
16555,Self-emp-inc
16555,Self-emp-not-inc
23170,Federal-gov
23170,Local-gov
23170,Private
23170,Self-emp-inc
23170,Self-emp-not-inc
23170,State-gov
23170,Without-pay
22588,Federal-gov
22588,Local-gov
22588,Private
22588,Self-emp-inc
22588,Self-emp-not-inc
22588,State-gov
22588,Without-pay
12818,Federal-gov
12818,Local-gov
12818,Private
12818,Self-emp-inc
12818,Self-emp-not-inc
12818,State-gov
12818,Without-pay
38563,Private
5976,Federal-gov
5976,Local-gov
5976,Private
5976,Self-emp-inc
5976,Self-emp-not-inc
5976,State-gov
5976,Without-pay
3674,Federal-gov
3674,Local-gov
3674,Private
3674,Self-emp-inc
3674,Self-emp-not-inc
3674,State-gov
3674,Without-pay
5341,Federal-gov
5341,Local-gov
5341,Private
5341,Self-emp-inc
5341,Self-emp-not-inc
5341,State-gov
5341,Without-pay
10086,Self-emp-inc
10086,Self-emp-not-inc
34490,Self-emp-inc
34490,Self-emp-not-inc
48631,Federal-gov
48631,Local-gov
48631,Private
48631,Self-emp-inc
48631,Self-emp-not-inc
48631,State-gov
48631,Without-pay
46201,Federal-gov
46201,Local-gov
46201,State-gov
39466,Private
632,Private
12512,Private
31941,Federal-gov
31941,Local-gov
31941,Private
31941,Self-emp-inc
31941,Self-emp-not-inc
31941,State-gov
31941,Without-pay
21994,Federal-gov
21994,Local-gov
21994,Private
21994,Self-emp-inc
21994,Self-emp-not-inc
21994,State-gov
21994,Without-pay
16,Federal-gov
16,Local-gov
16,Private
16,Self-emp-inc
16,Self-emp-not-inc
16,State-gov
16,Without-pay
2065,Federal-gov
2065,Local-gov
2065,Private
2065,Self-emp-inc
2065,Self-emp-not-inc
2065,State-gov
2065,Without-pay
45026,Federal-gov
45026,Local-gov
45026,Private
45026,Self-emp-inc
45026,Self-emp-not-inc
45026,State-gov
45026,Without-pay
15729,Private
30279,Federal-gov
30279,Local-gov
30279,Private
30279,Self-emp-inc
30279,Self-emp-not-inc
30279,State-gov
30279,Without-pay
46464,Self-emp-inc
46464,Self-emp-not-inc
43405,Private
38777,Private
37294,Private
32040,Federal-gov
32040,Local-gov
32040,Private
32040,Self-emp-inc
32040,Self-emp-not-inc
32040,State-gov
32040,Without-pay
9404,Federal-gov
9404,Local-gov
9404,Private
9404,Self-emp-inc
9404,Self-emp-not-inc
9404,State-gov
9404,Without-pay
23260,Federal-gov
23260,Local-gov
23260,Private
23260,Self-emp-inc
23260,Self-emp-not-inc
23260,State-gov
23260,Without-pay
28763,Federal-gov
28763,Local-gov
28763,State-gov
33505,Private
1655,Federal-gov
1655,Local-gov
1655,Private
1655,Self-emp-inc
1655,Self-emp-not-inc
1655,State-gov
1655,Without-pay
20380,Federal-gov
20380,Local-gov
20380,Private
20380,Self-emp-inc
20380,Self-emp-not-inc
20380,State-gov
20380,Without-pay
39408,Private
10946,Private
10273,Federal-gov
10273,Local-gov
10273,Private
10273,Self-emp-inc
10273,Self-emp-not-inc
10273,State-gov
10273,Without-pay
30013,Federal-gov
30013,Local-gov
30013,State-gov
5407,Private
30439,Private
48410,Federal-gov
48410,Local-gov
48410,Private
48410,Self-emp-inc
48410,Self-emp-not-inc
48410,State-gov
48410,Without-pay
12968,Federal-gov
12968,Local-gov
12968,Private
12968,Self-emp-inc
12968,Self-emp-not-inc
12968,State-gov
12968,Without-pay
26972,Federal-gov
26972,Local-gov
26972,State-gov
43201,Private
43199,Federal-gov
43199,Local-gov
43199,Private
43199,Self-emp-inc
43199,Self-emp-not-inc
43199,State-gov
43199,Without-pay
3539,Private
1406,Federal-gov
1406,Local-gov
1406,Private
1406,Self-emp-inc
1406,Self-emp-not-inc
1406,State-gov
1406,Without-pay
42845,Private
28084,Federal-gov
28084,Local-gov
28084,Private
28084,Self-emp-inc
28084,Self-emp-not-inc
28084,State-gov
28084,Without-pay
24385,Private
36634,Federal-gov
36634,Local-gov
36634,Private
36634,Self-emp-inc
36634,Self-emp-not-inc
36634,State-gov
36634,Without-pay
646,Federal-gov
646,Local-gov
646,State-gov
1163,Federal-gov
1163,Local-gov
1163,Private
1163,Self-emp-inc
1163,Self-emp-not-inc
1163,State-gov
1163,Without-pay
33194,Federal-gov
33194,Local-gov
33194,Private
33194,Self-emp-inc
33194,Self-emp-not-inc
33194,State-gov
33194,Without-pay
2822,Federal-gov
2822,Local-gov
2822,Private
2822,Self-emp-inc
2822,Self-emp-not-inc
2822,State-gov
2822,Without-pay
33973,Private
6490,Federal-gov
6490,Local-gov
6490,Private
6490,Self-emp-inc
6490,Self-emp-not-inc
6490,State-gov
6490,Without-pay
7550,Private
45009,Private
34340,Federal-gov
34340,Local-gov
34340,State-gov
33763,Private
18792,Federal-gov
18792,Local-gov
18792,Private
18792,Self-emp-inc
18792,Self-emp-not-inc
18792,State-gov
18792,Without-pay
32795,Self-emp-inc
32795,Self-emp-not-inc
11111,Federal-gov
11111,Local-gov
11111,Private
11111,Self-emp-inc
11111,Self-emp-not-inc
11111,State-gov
11111,Without-pay
8874,Federal-gov
8874,Local-gov
8874,Private
8874,Self-emp-inc
8874,Self-emp-not-inc
8874,State-gov
8874,Without-pay
45504,Private
21318,Private
48100,Federal-gov
48100,Local-gov
48100,Private
48100,Self-emp-inc
48100,Self-emp-not-inc
48100,State-gov
48100,Without-pay
10275,Federal-gov
10275,Local-gov
10275,Private
10275,Self-emp-inc
10275,Self-emp-not-inc
10275,State-gov
10275,Without-pay
31499,Federal-gov
31499,Local-gov
31499,Private
31499,Self-emp-inc
31499,Self-emp-not-inc
31499,State-gov
31499,Without-pay
43851,Private
38410,Federal-gov
38410,Local-gov
38410,Private
38410,Self-emp-inc
38410,Self-emp-not-inc
38410,State-gov
38410,Without-pay
1104,Self-emp-inc
1104,Self-emp-not-inc
27748,Federal-gov
27748,Local-gov
27748,Private
27748,Self-emp-inc
27748,Self-emp-not-inc
27748,State-gov
27748,Without-pay
22537,Federal-gov
22537,Local-gov
22537,Private
22537,Self-emp-inc
22537,Self-emp-not-inc
22537,State-gov
22537,Without-pay
1389,Private
30249,Federal-gov
30249,Local-gov
30249,State-gov
43022,Federal-gov
43022,Local-gov
43022,Private
43022,Self-emp-inc
43022,Self-emp-not-inc
43022,State-gov
43022,Without-pay
8235,Federal-gov
8235,Local-gov
8235,Private
8235,Self-emp-inc
8235,Self-emp-not-inc
8235,State-gov
8235,Without-pay
9436,Federal-gov
9436,Local-gov
9436,Private
9436,Self-emp-inc
9436,Self-emp-not-inc
9436,State-gov
9436,Without-pay
32417,Private
13442,Private
40608,Federal-gov
40608,Local-gov
40608,Private
40608,Self-emp-inc
40608,Self-emp-not-inc
40608,State-gov
40608,Without-pay
19902,Private
27220,Private
46071,Federal-gov
46071,Local-gov
46071,Private
46071,Self-emp-inc
46071,Self-emp-not-inc
46071,State-gov
46071,Without-pay
43644,Federal-gov
43644,Local-gov
43644,Private
43644,Self-emp-inc
43644,Self-emp-not-inc
43644,State-gov
43644,Without-pay
14489,Federal-gov
14489,Local-gov
14489,Private
14489,Self-emp-inc
14489,Self-emp-not-inc
14489,State-gov
14489,Without-pay
3210,Federal-gov
3210,Local-gov
3210,Private
3210,Self-emp-inc
3210,Self-emp-not-inc
3210,State-gov
3210,Without-pay
8246,Federal-gov
8246,Local-gov
8246,Private
8246,Self-emp-inc
8246,Self-emp-not-inc
8246,State-gov
8246,Without-pay
10792,Federal-gov
10792,Local-gov
10792,Private
10792,Self-emp-inc
10792,Self-emp-not-inc
10792,State-gov
10792,Without-pay
31471,Federal-gov
31471,Local-gov
31471,Private
31471,Self-emp-inc
31471,Self-emp-not-inc
31471,State-gov
31471,Without-pay
9541,Federal-gov
9541,Local-gov
9541,Private
9541,Self-emp-inc
9541,Self-emp-not-inc
9541,State-gov
9541,Without-pay
9578,Private
2615,Federal-gov
2615,Local-gov
2615,Private
2615,Self-emp-inc
2615,Self-emp-not-inc
2615,State-gov
2615,Without-pay
7169,Private
21815,Private
25083,Private
6702,Federal-gov
6702,Local-gov
6702,Private
6702,Self-emp-inc
6702,Self-emp-not-inc
6702,State-gov
6702,Without-pay
42628,Federal-gov
42628,Local-gov
42628,Private
42628,Self-emp-inc
42628,Self-emp-not-inc
42628,State-gov
42628,Without-pay
23721,Federal-gov
23721,Local-gov
23721,Private
23721,Self-emp-inc
23721,Self-emp-not-inc
23721,State-gov
23721,Without-pay
41313,Private
12701,Private
31619,Self-emp-inc
31619,Self-emp-not-inc
23859,Private
6883,Federal-gov
6883,Local-gov
6883,Private
6883,Self-emp-inc
6883,Self-emp-not-inc
6883,State-gov
6883,Without-pay
19906,Private
37226,Federal-gov
37226,Local-gov
37226,State-gov
7171,Federal-gov
7171,Local-gov
7171,Private
7171,Self-emp-inc
7171,Self-emp-not-inc
7171,State-gov
7171,Without-pay
41981,Federal-gov
41981,Local-gov
41981,State-gov
20507,Private
35854,Private
26015,Private
43074,Private
15769,Federal-gov
15769,Local-gov
15769,Private
15769,Self-emp-inc
15769,Self-emp-not-inc
15769,State-gov
15769,Without-pay
35489,Federal-gov
35489,Local-gov
35489,Private
35489,Self-emp-inc
35489,Self-emp-not-inc
35489,State-gov
35489,Without-pay
45707,Federal-gov
45707,Local-gov
45707,Private
45707,Self-emp-inc
45707,Self-emp-not-inc
45707,State-gov
45707,Without-pay
44835,Federal-gov
44835,Local-gov
44835,Private
44835,Self-emp-inc
44835,Self-emp-not-inc
44835,State-gov
44835,Without-pay
10842,Federal-gov
10842,Local-gov
10842,Private
10842,Self-emp-inc
10842,Self-emp-not-inc
10842,State-gov
10842,Without-pay
36917,Private
7598,Federal-gov
7598,Local-gov
7598,Private
7598,Self-emp-inc
7598,Self-emp-not-inc
7598,State-gov
7598,Without-pay
13546,Private
21496,Federal-gov
21496,Local-gov
21496,Private
21496,Self-emp-inc
21496,Self-emp-not-inc
21496,State-gov
21496,Without-pay
10928,Private
34766,Federal-gov
34766,Local-gov
34766,Private
34766,Self-emp-inc
34766,Self-emp-not-inc
34766,State-gov
34766,Without-pay
23986,Private
14976,Private
18355,Private
43747,Self-emp-inc
43747,Self-emp-not-inc
39220,Federal-gov
39220,Local-gov
39220,Private
39220,Self-emp-inc
39220,Self-emp-not-inc
39220,State-gov
39220,Without-pay
47937,Federal-gov
47937,Local-gov
47937,Private
47937,Self-emp-inc
47937,Self-emp-not-inc
47937,State-gov
47937,Without-pay
36208,Private
36057,Self-emp-inc
36057,Self-emp-not-inc
9235,Federal-gov
9235,Local-gov
9235,State-gov
30552,Private
16918,Private
6957,Federal-gov
6957,Local-gov
6957,State-gov
39090,Self-emp-inc
39090,Self-emp-not-inc
25948,Private
39465,Federal-gov
39465,Local-gov
39465,Private
39465,Self-emp-inc
39465,Self-emp-not-inc
39465,State-gov
39465,Without-pay
7654,Federal-gov
7654,Local-gov
7654,Private
7654,Self-emp-inc
7654,Self-emp-not-inc
7654,State-gov
7654,Without-pay
27551,Private
13008,Private
34701,Federal-gov
34701,Local-gov
34701,Private
34701,Self-emp-inc
34701,Self-emp-not-inc
34701,State-gov
34701,Without-pay
3318,Private
5251,Federal-gov
5251,Local-gov
5251,State-gov
13413,Federal-gov
13413,Local-gov
13413,Private
13413,Self-emp-inc
13413,Self-emp-not-inc
13413,State-gov
13413,Without-pay
28757,Federal-gov
28757,Local-gov
28757,Private
28757,Self-emp-inc
28757,Self-emp-not-inc
28757,State-gov
28757,Without-pay
17817,Private
9249,Private
17223,Private
36758,Federal-gov
36758,Local-gov
36758,Private
36758,Self-emp-inc
36758,Self-emp-not-inc
36758,State-gov
36758,Without-pay
331,Private
14156,Private
36488,Self-emp-inc
36488,Self-emp-not-inc
5891,Private
40429,Self-emp-inc
40429,Self-emp-not-inc
29246,Private
46557,Federal-gov
46557,Local-gov
46557,State-gov
31816,Federal-gov
31816,Local-gov
31816,Private
31816,Self-emp-inc
31816,Self-emp-not-inc
31816,State-gov
31816,Without-pay
588,Federal-gov
588,Local-gov
588,Private
588,Self-emp-inc
588,Self-emp-not-inc
588,State-gov
588,Without-pay
35289,Private
21610,Private
4776,Private
872,Self-emp-inc
872,Self-emp-not-inc
9153,Federal-gov
9153,Local-gov
9153,Private
9153,Self-emp-inc
9153,Self-emp-not-inc
9153,State-gov
9153,Without-pay
38653,Federal-gov
38653,Local-gov
38653,Private
38653,Self-emp-inc
38653,Self-emp-not-inc
38653,State-gov
38653,Without-pay
40680,Federal-gov
40680,Local-gov
40680,State-gov
11966,Federal-gov
11966,Local-gov
11966,Private
11966,Self-emp-inc
11966,Self-emp-not-inc
11966,State-gov
11966,Without-pay
10187,Federal-gov
10187,Local-gov
10187,Private
10187,Self-emp-inc
10187,Self-emp-not-inc
10187,State-gov
10187,Without-pay
1459,Self-emp-inc
1459,Self-emp-not-inc
29849,Private
45682,Federal-gov
45682,Local-gov
45682,State-gov
4716,Federal-gov
4716,Local-gov
4716,Private
4716,Self-emp-inc
4716,Self-emp-not-inc
4716,State-gov
4716,Without-pay
20373,Federal-gov
20373,Local-gov
20373,Private
