record_id,marital-status
28982,Married-spouse-absent
28982,Never-married
28982,Separated
28982,Widowed
16818,Divorced
16818,Married-AF-spouse
16818,Married-civ-spouse
16818,Married-spouse-absent
16818,Never-married
16818,Separated
16818,Widowed
26453,Divorced
26453,Married-AF-spouse
26453,Married-civ-spouse
26453,Married-spouse-absent
26453,Never-married
26453,Separated
26453,Widowed
1841,Married-AF-spouse
1841,Married-civ-spouse
1841,Married-spouse-absent
39287,Married-AF-spouse
39287,Married-civ-spouse
39287,Married-spouse-absent
8521,Separated
8521,Divorced
28209,Divorced
28209,Married-AF-spouse
28209,Married-civ-spouse
28209,Married-spouse-absent
28209,Never-married
28209,Separated
28209,Widowed
15336,Divorced
15336,Married-AF-spouse
15336,Married-civ-spouse
15336,Married-spouse-absent
15336,Never-married
15336,Separated
15336,Widowed
46560,Divorced
46560,Married-AF-spouse
46560,Married-civ-spouse
46560,Married-spouse-absent
46560,Never-married
46560,Separated
46560,Widowed
34705,Married-AF-spouse
34705,Married-civ-spouse
34705,Married-spouse-absent
30125,Divorced
30125,Married-AF-spouse
30125,Married-civ-spouse
30125,Married-spouse-absent
30125,Never-married
30125,Separated
30125,Widowed
30035,Divorced
30035,Married-AF-spouse
30035,Married-civ-spouse
30035,Married-spouse-absent
30035,Never-married
30035,Separated
30035,Widowed
22763,Divorced
22763,Married-AF-spouse
22763,Married-civ-spouse
22763,Married-spouse-absent
22763,Never-married
22763,Separated
22763,Widowed
1016,Divorced
1016,Married-AF-spouse
1016,Married-civ-spouse
1016,Married-spouse-absent
1016,Never-married
1016,Separated
1016,Widowed
47185,Married-AF-spouse
47185,Married-civ-spouse
47185,Married-spouse-absent
42227,Divorced
42227,Married-AF-spouse
42227,Married-civ-spouse
42227,Married-spouse-absent
42227,Never-married
42227,Separated
42227,Widowed
15548,Married-AF-spouse
15548,Married-civ-spouse
15548,Married-spouse-absent
35476,Divorced
35476,Married-AF-spouse
35476,Married-civ-spouse
35476,Married-spouse-absent
35476,Never-married
35476,Separated
35476,Widowed
5731,Divorced
5731,Married-AF-spouse
5731,Married-civ-spouse
5731,Married-spouse-absent
5731,Never-married
5731,Separated
5731,Widowed
6848,Divorced
6848,Married-AF-spouse
6848,Married-civ-spouse
6848,Married-spouse-absent
6848,Never-married
6848,Separated
6848,Widowed
3006,Divorced
3006,Married-AF-spouse
3006,Married-civ-spouse
3006,Married-spouse-absent
3006,Never-married
3006,Separated
3006,Widowed
6022,Divorced
6022,Married-AF-spouse
6022,Married-civ-spouse
6022,Married-spouse-absent
6022,Never-married
6022,Separated
6022,Widowed
46283,Divorced
46283,Married-AF-spouse
46283,Married-civ-spouse
46283,Married-spouse-absent
46283,Never-married
46283,Separated
46283,Widowed
21568,Divorced
21568,Married-AF-spouse
21568,Married-civ-spouse
21568,Married-spouse-absent
21568,Never-married
21568,Separated
21568,Widowed
23574,Divorced
23574,Married-AF-spouse
23574,Married-civ-spouse
23574,Married-spouse-absent
23574,Never-married
23574,Separated
23574,Widowed
13956,Never-married
13956,Widowed
25615,Divorced
25615,Married-AF-spouse
25615,Married-civ-spouse
25615,Married-spouse-absent
25615,Never-married
25615,Separated
25615,Widowed
4936,Never-married
4936,Widowed
12036,Married-AF-spouse
12036,Married-civ-spouse
12036,Married-spouse-absent
19579,Never-married
19579,Widowed
13637,Divorced
13637,Married-AF-spouse
13637,Married-civ-spouse
13637,Married-spouse-absent
13637,Never-married
13637,Separated
13637,Widowed
722,Divorced
722,Married-AF-spouse
722,Married-civ-spouse
722,Married-spouse-absent
722,Never-married
722,Separated
722,Widowed
24334,Married-AF-spouse
24334,Married-civ-spouse
24334,Married-spouse-absent
12403,Divorced
12403,Married-AF-spouse
12403,Married-civ-spouse
12403,Married-spouse-absent
12403,Never-married
12403,Separated
12403,Widowed
25792,Divorced
25792,Married-AF-spouse
25792,Married-civ-spouse
25792,Married-spouse-absent
25792,Never-married
25792,Separated
25792,Widowed
27674,Married-AF-spouse
27674,Married-civ-spouse
27674,Married-spouse-absent
23820,Divorced
23820,Married-AF-spouse
23820,Married-civ-spouse
23820,Married-spouse-absent
23820,Never-married
23820,Separated
23820,Widowed
25293,Divorced
25293,Married-AF-spouse
25293,Married-civ-spouse
25293,Married-spouse-absent
25293,Never-married
25293,Separated
25293,Widowed
205,Never-married
205,Widowed
34826,Never-married
34826,Widowed
22745,Divorced
22745,Married-AF-spouse
22745,Married-civ-spouse
22745,Married-spouse-absent
22745,Never-married
22745,Separated
22745,Widowed
7451,Never-married
7451,Widowed
32316,Never-married
32316,Widowed
525,Married-AF-spouse
525,Married-civ-spouse
525,Married-spouse-absent
22424,Married-AF-spouse
22424,Married-civ-spouse
22424,Married-spouse-absent
10493,Divorced
10493,Married-AF-spouse
10493,Married-civ-spouse
10493,Married-spouse-absent
10493,Never-married
10493,Separated
10493,Widowed
38095,Divorced
38095,Married-AF-spouse
38095,Married-civ-spouse
38095,Married-spouse-absent
38095,Never-married
38095,Separated
38095,Widowed
1589,Divorced
1589,Married-AF-spouse
1589,Married-civ-spouse
1589,Married-spouse-absent
1589,Never-married
1589,Separated
1589,Widowed
29666,Divorced
29666,Married-AF-spouse
29666,Married-civ-spouse
29666,Married-spouse-absent
29666,Never-married
29666,Separated
29666,Widowed
40434,Divorced
40434,Married-AF-spouse
40434,Married-civ-spouse
40434,Married-spouse-absent
40434,Never-married
40434,Separated
40434,Widowed
42943,Divorced
42943,Married-AF-spouse
42943,Married-civ-spouse
42943,Married-spouse-absent
42943,Never-married
42943,Separated
42943,Widowed
27625,Divorced
27625,Married-AF-spouse
27625,Married-civ-spouse
27625,Married-spouse-absent
27625,Never-married
27625,Separated
27625,Widowed
21290,Divorced
21290,Married-AF-spouse
21290,Married-civ-spouse
21290,Married-spouse-absent
21290,Never-married
21290,Separated
21290,Widowed
16784,Divorced
16784,Married-AF-spouse
16784,Married-civ-spouse
16784,Married-spouse-absent
16784,Never-married
16784,Separated
16784,Widowed
39849,Divorced
39849,Married-AF-spouse
39849,Married-civ-spouse
39849,Married-spouse-absent
39849,Never-married
39849,Separated
39849,Widowed
4166,Divorced
4166,Married-AF-spouse
4166,Married-civ-spouse
4166,Married-spouse-absent
4166,Never-married
4166,Separated
4166,Widowed
21208,Never-married
21208,Widowed
43303,Divorced
43303,Married-AF-spouse
43303,Married-civ-spouse
43303,Married-spouse-absent
43303,Never-married
43303,Separated
43303,Widowed
10584,Divorced
10584,Married-AF-spouse
10584,Married-civ-spouse
10584,Married-spouse-absent
10584,Never-married
10584,Separated
10584,Widowed
13687,Divorced
13687,Married-AF-spouse
13687,Married-civ-spouse
13687,Married-spouse-absent
13687,Never-married
13687,Separated
13687,Widowed
8352,Divorced
8352,Married-AF-spouse
8352,Married-civ-spouse
8352,Married-spouse-absent
8352,Never-married
8352,Separated
8352,Widowed
32323,Married-AF-spouse
32323,Married-civ-spouse
32323,Married-spouse-absent
7809,Married-AF-spouse
7809,Married-civ-spouse
7809,Married-spouse-absent
29049,Married-AF-spouse
29049,Married-civ-spouse
29049,Married-spouse-absent
11973,Never-married
11973,Widowed
32085,Married-AF-spouse
32085,Married-civ-spouse
32085,Married-spouse-absent
37319,Divorced
37319,Married-AF-spouse
37319,Married-civ-spouse
37319,Married-spouse-absent
37319,Never-married
37319,Separated
37319,Widowed
39936,Divorced
39936,Married-AF-spouse
39936,Married-civ-spouse
39936,Married-spouse-absent
39936,Never-married
39936,Separated
39936,Widowed
14420,Married-AF-spouse
14420,Married-civ-spouse
14420,Married-spouse-absent
32842,Married-AF-spouse
32842,Married-civ-spouse
32842,Married-spouse-absent
24794,Never-married
24794,Widowed
38183,Divorced
38183,Married-AF-spouse
38183,Married-civ-spouse
38183,Married-spouse-absent
38183,Never-married
38183,Separated
38183,Widowed
8101,Never-married
8101,Widowed
38627,Never-married
38627,Widowed
5775,Separated
5775,Divorced
14445,Divorced
14445,Married-AF-spouse
14445,Married-civ-spouse
14445,Married-spouse-absent
14445,Never-married
14445,Separated
14445,Widowed
18475,Never-married
18475,Widowed
21670,Never-married
21670,Widowed
33356,Married-AF-spouse
33356,Married-civ-spouse
33356,Married-spouse-absent
19005,Divorced
19005,Married-AF-spouse
19005,Married-civ-spouse
19005,Married-spouse-absent
19005,Never-married
19005,Separated
19005,Widowed
41959,Divorced
41959,Married-AF-spouse
41959,Married-civ-spouse
41959,Married-spouse-absent
41959,Never-married
41959,Separated
41959,Widowed
38861,Never-married
38861,Widowed
3802,Never-married
3802,Widowed
41333,Never-married
41333,Widowed
43062,Married-AF-spouse
43062,Married-civ-spouse
43062,Married-spouse-absent
42853,Divorced
42853,Married-AF-spouse
42853,Married-civ-spouse
42853,Married-spouse-absent
42853,Never-married
42853,Separated
42853,Widowed
15977,Divorced
15977,Married-AF-spouse
15977,Married-civ-spouse
15977,Married-spouse-absent
15977,Never-married
15977,Separated
15977,Widowed
6427,Divorced
6427,Married-AF-spouse
6427,Married-civ-spouse
6427,Married-spouse-absent
6427,Never-married
6427,Separated
6427,Widowed
47086,Divorced
47086,Married-AF-spouse
47086,Married-civ-spouse
47086,Married-spouse-absent
47086,Never-married
47086,Separated
47086,Widowed
41863,Divorced
41863,Married-AF-spouse
41863,Married-civ-spouse
41863,Married-spouse-absent
41863,Never-married
41863,Separated
41863,Widowed
1006,Divorced
1006,Married-AF-spouse
1006,Married-civ-spouse
1006,Married-spouse-absent
1006,Never-married
1006,Separated
1006,Widowed
11565,Divorced
11565,Married-AF-spouse
11565,Married-civ-spouse
11565,Married-spouse-absent
11565,Never-married
11565,Separated
11565,Widowed
12170,Never-married
12170,Widowed
25994,Married-AF-spouse
25994,Married-civ-spouse
25994,Married-spouse-absent
7365,Divorced
7365,Married-AF-spouse
7365,Married-civ-spouse
7365,Married-spouse-absent
7365,Never-married
7365,Separated
7365,Widowed
19557,Divorced
19557,Married-AF-spouse
19557,Married-civ-spouse
19557,Married-spouse-absent
19557,Never-married
19557,Separated
19557,Widowed
9547,Divorced
9547,Married-AF-spouse
9547,Married-civ-spouse
9547,Married-spouse-absent
9547,Never-married
9547,Separated
9547,Widowed
36778,Married-AF-spouse
36778,Married-civ-spouse
36778,Married-spouse-absent
17727,Never-married
17727,Widowed
44365,Divorced
44365,Married-AF-spouse
44365,Married-civ-spouse
44365,Married-spouse-absent
44365,Never-married
44365,Separated
44365,Widowed
37408,Never-married
37408,Widowed
48605,Divorced
48605,Married-AF-spouse
48605,Married-civ-spouse
48605,Married-spouse-absent
48605,Never-married
48605,Separated
48605,Widowed
44074,Divorced
44074,Married-AF-spouse
44074,Married-civ-spouse
44074,Married-spouse-absent
44074,Never-married
44074,Separated
44074,Widowed
7364,Never-married
7364,Widowed
2598,Divorced
2598,Married-AF-spouse
2598,Married-civ-spouse
2598,Married-spouse-absent
2598,Never-married
2598,Separated
2598,Widowed
43852,Married-AF-spouse
43852,Married-civ-spouse
43852,Married-spouse-absent
21789,Separated
21789,Divorced
14852,Never-married
14852,Widowed
15610,Divorced
15610,Married-AF-spouse
15610,Married-civ-spouse
15610,Married-spouse-absent
15610,Never-married
15610,Separated
15610,Widowed
40323,Divorced
40323,Married-AF-spouse
40323,Married-civ-spouse
40323,Married-spouse-absent
40323,Never-married
40323,Separated
40323,Widowed
14908,Divorced
14908,Married-AF-spouse
14908,Married-civ-spouse
14908,Married-spouse-absent
14908,Never-married
14908,Separated
14908,Widowed
36885,Divorced
36885,Married-AF-spouse
36885,Married-civ-spouse
36885,Married-spouse-absent
36885,Never-married
36885,Separated
36885,Widowed
15527,Never-married
15527,Widowed
31126,Divorced
31126,Married-AF-spouse
31126,Married-civ-spouse
31126,Married-spouse-absent
31126,Never-married
31126,Separated
31126,Widowed
14131,Divorced
14131,Married-AF-spouse
14131,Married-civ-spouse
14131,Married-spouse-absent
14131,Never-married
14131,Separated
14131,Widowed
13056,Never-married
13056,Widowed
27081,Never-married
27081,Widowed
31346,Divorced
31346,Married-AF-spouse
31346,Married-civ-spouse
31346,Married-spouse-absent
31346,Never-married
31346,Separated
31346,Widowed
43012,Married-AF-spouse
43012,Married-civ-spouse
43012,Married-spouse-absent
21336,Never-married
21336,Widowed
33523,Married-AF-spouse
33523,Married-civ-spouse
33523,Married-spouse-absent
4985,Never-married
4985,Widowed
37353,Divorced
37353,Married-AF-spouse
37353,Married-civ-spouse
37353,Married-spouse-absent
37353,Never-married
37353,Separated
37353,Widowed
19740,Divorced
19740,Married-AF-spouse
19740,Married-civ-spouse
19740,Married-spouse-absent
19740,Never-married
19740,Separated
19740,Widowed
17317,Never-married
17317,Widowed
11638,Married-AF-spouse
11638,Married-civ-spouse
11638,Married-spouse-absent
23627,Divorced
23627,Married-AF-spouse
23627,Married-civ-spouse
23627,Married-spouse-absent
23627,Never-married
23627,Separated
23627,Widowed
30883,Separated
30883,Divorced
33082,Married-AF-spouse
33082,Married-civ-spouse
33082,Married-spouse-absent
17807,Never-married
17807,Widowed
4608,Separated
4608,Divorced
2748,Divorced
2748,Married-AF-spouse
2748,Married-civ-spouse
2748,Married-spouse-absent
2748,Never-married
2748,Separated
2748,Widowed
5747,Divorced
5747,Married-AF-spouse
5747,Married-civ-spouse
5747,Married-spouse-absent
5747,Never-married
5747,Separated
5747,Widowed
44726,Divorced
44726,Married-AF-spouse
44726,Married-civ-spouse
44726,Married-spouse-absent
44726,Never-married
44726,Separated
44726,Widowed
22470,Married-AF-spouse
22470,Married-civ-spouse
22470,Married-spouse-absent
23835,Married-AF-spouse
23835,Married-civ-spouse
23835,Married-spouse-absent
34027,Married-AF-spouse
34027,Married-civ-spouse
34027,Married-spouse-absent
16325,Married-AF-spouse
16325,Married-civ-spouse
16325,Married-spouse-absent
47262,Divorced
47262,Married-AF-spouse
47262,Married-civ-spouse
47262,Married-spouse-absent
47262,Never-married
47262,Separated
47262,Widowed
25943,Divorced
25943,Married-AF-spouse
25943,Married-civ-spouse
25943,Married-spouse-absent
25943,Never-married
25943,Separated
25943,Widowed
15282,Divorced
15282,Married-AF-spouse
15282,Married-civ-spouse
15282,Married-spouse-absent
15282,Never-married
15282,Separated
15282,Widowed
47257,Divorced
47257,Married-AF-spouse
47257,Married-civ-spouse
47257,Married-spouse-absent
47257,Never-married
47257,Separated
47257,Widowed
31451,Married-AF-spouse
31451,Married-civ-spouse
31451,Married-spouse-absent
3437,Divorced
3437,Married-AF-spouse
3437,Married-civ-spouse
3437,Married-spouse-absent
3437,Never-married
3437,Separated
3437,Widowed
7061,Divorced
7061,Married-AF-spouse
7061,Married-civ-spouse
7061,Married-spouse-absent
7061,Never-married
7061,Separated
7061,Widowed
15100,Divorced
15100,Married-AF-spouse
15100,Married-civ-spouse
15100,Married-spouse-absent
15100,Never-married
15100,Separated
15100,Widowed
41177,Divorced
41177,Married-AF-spouse
41177,Married-civ-spouse
41177,Married-spouse-absent
41177,Never-married
41177,Separated
41177,Widowed
44585,Never-married
44585,Widowed
34196,Separated
34196,Divorced
39600,Divorced
39600,Married-AF-spouse
39600,Married-civ-spouse
39600,Married-spouse-absent
39600,Never-married
39600,Separated
39600,Widowed
48170,Divorced
48170,Married-AF-spouse
48170,Married-civ-spouse
48170,Married-spouse-absent
48170,Never-married
48170,Separated
48170,Widowed
9058,Divorced
9058,Married-AF-spouse
9058,Married-civ-spouse
9058,Married-spouse-absent
9058,Never-married
9058,Separated
9058,Widowed
35881,Separated
35881,Divorced
15990,Divorced
15990,Married-AF-spouse
15990,Married-civ-spouse
15990,Married-spouse-absent
15990,Never-married
15990,Separated
15990,Widowed
36952,Divorced
36952,Married-AF-spouse
36952,Married-civ-spouse
36952,Married-spouse-absent
36952,Never-married
36952,Separated
36952,Widowed
1774,Divorced
1774,Married-AF-spouse
1774,Married-civ-spouse
1774,Married-spouse-absent
1774,Never-married
1774,Separated
1774,Widowed
25254,Married-AF-spouse
25254,Married-civ-spouse
25254,Married-spouse-absent
11897,Divorced
11897,Married-AF-spouse
11897,Married-civ-spouse
11897,Married-spouse-absent
11897,Never-married
11897,Separated
11897,Widowed
13422,Married-AF-spouse
13422,Married-civ-spouse
13422,Married-spouse-absent
7440,Divorced
7440,Married-AF-spouse
7440,Married-civ-spouse
7440,Married-spouse-absent
7440,Never-married
7440,Separated
7440,Widowed
21363,Separated
21363,Divorced
33083,Married-AF-spouse
33083,Married-civ-spouse
33083,Married-spouse-absent
13352,Never-married
13352,Widowed
18841,Married-AF-spouse
18841,Married-civ-spouse
18841,Married-spouse-absent
42371,Divorced
42371,Married-AF-spouse
42371,Married-civ-spouse
42371,Married-spouse-absent
42371,Never-married
42371,Separated
42371,Widowed
1425,Separated
1425,Divorced
38808,Never-married
38808,Widowed
18871,Divorced
18871,Married-AF-spouse
18871,Married-civ-spouse
18871,Married-spouse-absent
18871,Never-married
18871,Separated
18871,Widowed
14091,Divorced
14091,Married-AF-spouse
14091,Married-civ-spouse
14091,Married-spouse-absent
14091,Never-married
14091,Separated
14091,Widowed
21507,Divorced
21507,Married-AF-spouse
21507,Married-civ-spouse
21507,Married-spouse-absent
21507,Never-married
21507,Separated
21507,Widowed
481,Divorced
481,Married-AF-spouse
481,Married-civ-spouse
481,Married-spouse-absent
481,Never-married
481,Separated
481,Widowed
5368,Divorced
5368,Married-AF-spouse
5368,Married-civ-spouse
5368,Married-spouse-absent
5368,Never-married
5368,Separated
5368,Widowed
5078,Divorced
5078,Married-AF-spouse
5078,Married-civ-spouse
5078,Married-spouse-absent
5078,Never-married
5078,Separated
5078,Widowed
7323,Never-married
7323,Widowed
22433,Divorced
22433,Married-AF-spouse
22433,Married-civ-spouse
22433,Married-spouse-absent
22433,Never-married
22433,Separated
22433,Widowed
43351,Married-AF-spouse
43351,Married-civ-spouse
43351,Married-spouse-absent
36453,Never-married
36453,Widowed
29833,Divorced
29833,Married-AF-spouse
29833,Married-civ-spouse
29833,Married-spouse-absent
29833,Never-married
29833,Separated
29833,Widowed
690,Married-AF-spouse
690,Married-civ-spouse
690,Married-spouse-absent
13734,Never-married
13734,Widowed
35856,Married-AF-spouse
35856,Married-civ-spouse
35856,Married-spouse-absent
7113,Divorced
7113,Married-AF-spouse
7113,Married-civ-spouse
7113,Married-spouse-absent
7113,Never-married
7113,Separated
7113,Widowed
16222,Never-married
16222,Widowed
34388,Married-AF-spouse
34388,Married-civ-spouse
34388,Married-spouse-absent
25369,Married-AF-spouse
25369,Married-civ-spouse
25369,Married-spouse-absent
19075,Married-AF-spouse
19075,Married-civ-spouse
19075,Married-spouse-absent
23644,Divorced
23644,Married-AF-spouse
23644,Married-civ-spouse
23644,Married-spouse-absent
23644,Never-married
23644,Separated
23644,Widowed
2990,Never-married
2990,Widowed
15930,Divorced
15930,Married-AF-spouse
15930,Married-civ-spouse
15930,Married-spouse-absent
15930,Never-married
15930,Separated
15930,Widowed
18657,Divorced
18657,Married-AF-spouse
18657,Married-civ-spouse
18657,Married-spouse-absent
18657,Never-married
18657,Separated
18657,Widowed
12032,Divorced
12032,Married-AF-spouse
12032,Married-civ-spouse
12032,Married-spouse-absent
12032,Never-married
12032,Separated
12032,Widowed
27515,Divorced
27515,Married-AF-spouse
27515,Married-civ-spouse
27515,Married-spouse-absent
27515,Never-married
27515,Separated
27515,Widowed
12916,Divorced
12916,Married-AF-spouse
12916,Married-civ-spouse
12916,Married-spouse-absent
12916,Never-married
12916,Separated
12916,Widowed
13698,Divorced
13698,Married-AF-spouse
13698,Married-civ-spouse
13698,Married-spouse-absent
13698,Never-married
13698,Separated
13698,Widowed
12554,Married-AF-spouse
12554,Married-civ-spouse
12554,Married-spouse-absent
44909,Divorced
44909,Married-AF-spouse
44909,Married-civ-spouse
44909,Married-spouse-absent
44909,Never-married
44909,Separated
44909,Widowed
748,Never-married
748,Widowed
20127,Divorced
20127,Married-AF-spouse
20127,Married-civ-spouse
20127,Married-spouse-absent
20127,Never-married
20127,Separated
20127,Widowed
31035,Married-AF-spouse
31035,Married-civ-spouse
31035,Married-spouse-absent
43646,Separated
43646,Divorced
28139,Divorced
28139,Married-AF-spouse
28139,Married-civ-spouse
28139,Married-spouse-absent
28139,Never-married
28139,Separated
28139,Widowed
15153,Never-married
15153,Widowed
45671,Divorced
45671,Married-AF-spouse
45671,Married-civ-spouse
45671,Married-spouse-absent
45671,Never-married
45671,Separated
45671,Widowed
30976,Separated
30976,Divorced
42214,Never-married
42214,Widowed
7690,Married-AF-spouse
7690,Married-civ-spouse
7690,Married-spouse-absent
33976,Separated
33976,Divorced
45017,Married-AF-spouse
45017,Married-civ-spouse
45017,Married-spouse-absent
44066,Divorced
44066,Married-AF-spouse
44066,Married-civ-spouse
44066,Married-spouse-absent
44066,Never-married
44066,Separated
44066,Widowed
43415,Divorced
43415,Married-AF-spouse
43415,Married-civ-spouse
43415,Married-spouse-absent
43415,Never-married
43415,Separated
43415,Widowed
32183,Divorced
32183,Married-AF-spouse
32183,Married-civ-spouse
32183,Married-spouse-absent
32183,Never-married
32183,Separated
32183,Widowed
42819,Married-AF-spouse
42819,Married-civ-spouse
42819,Married-spouse-absent
30324,Divorced
30324,Married-AF-spouse
30324,Married-civ-spouse
30324,Married-spouse-absent
30324,Never-married
30324,Separated
30324,Widowed
18731,Divorced
18731,Married-AF-spouse
18731,Married-civ-spouse
18731,Married-spouse-absent
18731,Never-married
18731,Separated
18731,Widowed
17376,Divorced
17376,Married-AF-spouse
17376,Married-civ-spouse
17376,Married-spouse-absent
17376,Never-married
17376,Separated
17376,Widowed
1521,Divorced
1521,Married-AF-spouse
1521,Married-civ-spouse
1521,Married-spouse-absent
1521,Never-married
1521,Separated
1521,Widowed
5745,Married-AF-spouse
5745,Married-civ-spouse
5745,Married-spouse-absent
2574,Divorced
2574,Married-AF-spouse
2574,Married-civ-spouse
2574,Married-spouse-absent
2574,Never-married
2574,Separated
2574,Widowed
48377,Divorced
48377,Married-AF-spouse
48377,Married-civ-spouse
48377,Married-spouse-absent
48377,Never-married
48377,Separated
48377,Widowed
48147,Never-married
48147,Widowed
23791,Divorced
23791,Married-AF-spouse
23791,Married-civ-spouse
23791,Married-spouse-absent
23791,Never-married
23791,Separated
23791,Widowed
24436,Married-AF-spouse
24436,Married-civ-spouse
24436,Married-spouse-absent
9298,Never-married
9298,Widowed
31672,Divorced
31672,Married-AF-spouse
31672,Married-civ-spouse
31672,Married-spouse-absent
31672,Never-married
31672,Separated
31672,Widowed
21959,Married-AF-spouse
21959,Married-civ-spouse
21959,Married-spouse-absent
16553,Divorced
16553,Married-AF-spouse
16553,Married-civ-spouse
16553,Married-spouse-absent
16553,Never-married
16553,Separated
16553,Widowed
6239,Separated
6239,Divorced
15618,Divorced
15618,Married-AF-spouse
15618,Married-civ-spouse
15618,Married-spouse-absent
15618,Never-married
15618,Separated
15618,Widowed
1378,Married-AF-spouse
1378,Married-civ-spouse
1378,Married-spouse-absent
14526,Married-AF-spouse
14526,Married-civ-spouse
14526,Married-spouse-absent
26903,Married-AF-spouse
26903,Married-civ-spouse
26903,Married-spouse-absent
10198,Married-AF-spouse
10198,Married-civ-spouse
10198,Married-spouse-absent
46862,Divorced
46862,Married-AF-spouse
46862,Married-civ-spouse
46862,Married-spouse-absent
46862,Never-married
46862,Separated
46862,Widowed
46810,Divorced
46810,Married-AF-spouse
46810,Married-civ-spouse
46810,Married-spouse-absent
46810,Never-married
46810,Separated
46810,Widowed
10009,Married-AF-spouse
10009,Married-civ-spouse
10009,Married-spouse-absent
41955,Divorced
41955,Married-AF-spouse
41955,Married-civ-spouse
41955,Married-spouse-absent
41955,Never-married
41955,Separated
41955,Widowed
31660,Married-AF-spouse
31660,Married-civ-spouse
31660,Married-spouse-absent
949,Separated
949,Divorced
23990,Divorced
23990,Married-AF-spouse
23990,Married-civ-spouse
23990,Married-spouse-absent
23990,Never-married
23990,Separated
23990,Widowed
24510,Divorced
24510,Married-AF-spouse
24510,Married-civ-spouse
24510,Married-spouse-absent
24510,Never-married
24510,Separated
24510,Widowed
24937,Divorced
24937,Married-AF-spouse
24937,Married-civ-spouse
24937,Married-spouse-absent
24937,Never-married
24937,Separated
24937,Widowed
21737,Divorced
21737,Married-AF-spouse
21737,Married-civ-spouse
21737,Married-spouse-absent
21737,Never-married
21737,Separated
21737,Widowed
37697,Never-married
37697,Widowed
4193,Never-married
4193,Widowed
45840,Divorced
45840,Married-AF-spouse
45840,Married-civ-spouse
45840,Married-spouse-absent
45840,Never-married
45840,Separated
45840,Widowed
14914,Never-married
14914,Widowed
6455,Married-AF-spouse
6455,Married-civ-spouse
6455,Married-spouse-absent
40785,Divorced
40785,Married-AF-spouse
40785,Married-civ-spouse
40785,Married-spouse-absent
40785,Never-married
40785,Separated
40785,Widowed
37484,Divorced
37484,Married-AF-spouse
37484,Married-civ-spouse
37484,Married-spouse-absent
37484,Never-married
37484,Separated
37484,Widowed
27010,Married-AF-spouse
27010,Married-civ-spouse
27010,Married-spouse-absent
19565,Separated
19565,Divorced
25414,Divorced
25414,Married-AF-spouse
25414,Married-civ-spouse
25414,Married-spouse-absent
25414,Never-married
25414,Separated
25414,Widowed
11545,Divorced
11545,Married-AF-spouse
11545,Married-civ-spouse
11545,Married-spouse-absent
11545,Never-married
11545,Separated
11545,Widowed
23857,Married-AF-spouse
23857,Married-civ-spouse
23857,Married-spouse-absent
7145,Divorced
7145,Married-AF-spouse
7145,Married-civ-spouse
7145,Married-spouse-absent
7145,Never-married
7145,Separated
7145,Widowed
17491,Divorced
17491,Married-AF-spouse
17491,Married-civ-spouse
17491,Married-spouse-absent
17491,Never-married
17491,Separated
17491,Widowed
21312,Separated
21312,Divorced
16597,Divorced
16597,Married-AF-spouse
16597,Married-civ-spouse
16597,Married-spouse-absent
16597,Never-married
16597,Separated
16597,Widowed
34962,Married-AF-spouse
34962,Married-civ-spouse
34962,Married-spouse-absent
8123,Divorced
8123,Married-AF-spouse
8123,Married-civ-spouse
8123,Married-spouse-absent
8123,Never-married
8123,Separated
8123,Widowed
9911,Divorced
9911,Married-AF-spouse
9911,Married-civ-spouse
9911,Married-spouse-absent
9911,Never-married
9911,Separated
9911,Widowed
35976,Divorced
35976,Married-AF-spouse
35976,Married-civ-spouse
35976,Married-spouse-absent
35976,Never-married
35976,Separated
35976,Widowed
11169,Separated
11169,Divorced
6374,Divorced
6374,Married-AF-spouse
6374,Married-civ-spouse
6374,Married-spouse-absent
6374,Never-married
6374,Separated
6374,Widowed
48788,Divorced
48788,Married-AF-spouse
48788,Married-civ-spouse
48788,Married-spouse-absent
48788,Never-married
48788,Separated
48788,Widowed
44893,Divorced
44893,Married-AF-spouse
44893,Married-civ-spouse
44893,Married-spouse-absent
44893,Never-married
44893,Separated
44893,Widowed
13974,Married-AF-spouse
13974,Married-civ-spouse
13974,Married-spouse-absent
32029,Divorced
32029,Married-AF-spouse
32029,Married-civ-spouse
32029,Married-spouse-absent
32029,Never-married
32029,Separated
32029,Widowed
7170,Divorced
7170,Married-AF-spouse
7170,Married-civ-spouse
7170,Married-spouse-absent
7170,Never-married
7170,Separated
7170,Widowed
31099,Divorced
31099,Married-AF-spouse
31099,Married-civ-spouse
31099,Married-spouse-absent
31099,Never-married
31099,Separated
31099,Widowed
12090,Divorced
12090,Married-AF-spouse
12090,Married-civ-spouse
12090,Married-spouse-absent
12090,Never-married
12090,Separated
12090,Widowed
14767,Divorced
14767,Married-AF-spouse
14767,Married-civ-spouse
14767,Married-spouse-absent
14767,Never-married
14767,Separated
14767,Widowed
14338,Divorced
14338,Married-AF-spouse
14338,Married-civ-spouse
14338,Married-spouse-absent
14338,Never-married
14338,Separated
14338,Widowed
42880,Divorced
42880,Married-AF-spouse
42880,Married-civ-spouse
42880,Married-spouse-absent
42880,Never-married
42880,Separated
42880,Widowed
41768,Separated
41768,Divorced
37631,Married-AF-spouse
37631,Married-civ-spouse
37631,Married-spouse-absent
25260,Separated
