record_id,relationship
20570,Wife
47918,Husband
47918,Not-in-family
47918,Other-relative
47918,Own-child
47918,Unmarried
47918,Wife
19199,Husband
19199,Not-in-family
19199,Other-relative
19199,Own-child
19199,Unmarried
19199,Wife
40872,Husband
40872,Not-in-family
40872,Other-relative
40872,Own-child
40872,Unmarried
40872,Wife
47013,Husband
47013,Not-in-family
47013,Other-relative
47013,Own-child
47013,Unmarried
47013,Wife
20437,Husband
20437,Not-in-family
20437,Other-relative
20437,Own-child
20437,Unmarried
20437,Wife
34985,Husband
34985,Other-relative
34985,Own-child
34985,Wife
17199,Husband
17199,Not-in-family
17199,Other-relative
17199,Own-child
17199,Unmarried
17199,Wife
13868,Husband
13868,Other-relative
13868,Own-child
13868,Wife
14979,Husband
14979,Not-in-family
14979,Other-relative
14979,Own-child
14979,Unmarried
14979,Wife
18796,Husband
18796,Not-in-family
18796,Other-relative
18796,Own-child
18796,Unmarried
18796,Wife
2667,Husband
2667,Other-relative
2667,Own-child
2667,Wife
5621,Husband
5621,Other-relative
5621,Own-child
5621,Wife
16959,Husband
16959,Other-relative
16959,Own-child
16959,Wife
2165,Husband
2165,Other-relative
2165,Own-child
2165,Wife
47978,Husband
47978,Other-relative
47978,Own-child
47978,Wife
277,Not-in-family
277,Unmarried
40654,Husband
40654,Other-relative
40654,Own-child
40654,Wife
17042,Husband
17042,Not-in-family
17042,Other-relative
17042,Own-child
17042,Unmarried
17042,Wife
22623,Husband
22623,Not-in-family
22623,Other-relative
22623,Own-child
22623,Unmarried
22623,Wife
28665,Husband
28665,Not-in-family
28665,Other-relative
28665,Own-child
28665,Unmarried
28665,Wife
17484,Husband
17484,Not-in-family
17484,Other-relative
17484,Own-child
17484,Unmarried
17484,Wife
15710,Not-in-family
15710,Unmarried
5248,Husband
5248,Other-relative
5248,Own-child
5248,Wife
19671,Husband
19671,Other-relative
19671,Own-child
19671,Wife
45473,Husband
45473,Not-in-family
45473,Other-relative
45473,Own-child
45473,Unmarried
45473,Wife
42178,Husband
42178,Not-in-family
42178,Other-relative
42178,Own-child
42178,Unmarried
42178,Wife
41683,Not-in-family
41683,Unmarried
932,Husband
932,Other-relative
932,Own-child
932,Wife
47485,Husband
47485,Not-in-family
47485,Other-relative
47485,Own-child
47485,Unmarried
47485,Wife
26071,Not-in-family
26071,Unmarried
21246,Not-in-family
21246,Unmarried
17507,Husband
17507,Not-in-family
17507,Other-relative
17507,Own-child
17507,Unmarried
17507,Wife
16558,Husband
16558,Not-in-family
16558,Other-relative
16558,Own-child
16558,Unmarried
16558,Wife
17735,Not-in-family
17735,Unmarried
28781,Husband
28781,Not-in-family
28781,Other-relative
28781,Own-child
28781,Unmarried
28781,Wife
3013,Not-in-family
3013,Unmarried
4503,Husband
4503,Not-in-family
4503,Other-relative
4503,Own-child
4503,Unmarried
4503,Wife
37098,Husband
37098,Not-in-family
37098,Other-relative
37098,Own-child
37098,Unmarried
37098,Wife
20043,Husband
20043,Other-relative
20043,Own-child
20043,Wife
10183,Husband
10183,Not-in-family
10183,Other-relative
10183,Own-child
10183,Unmarried
10183,Wife
41499,Husband
41499,Other-relative
41499,Own-child
41499,Wife
22706,Husband
22706,Other-relative
22706,Own-child
22706,Wife
42530,Husband
42530,Not-in-family
42530,Other-relative
42530,Own-child
42530,Unmarried
42530,Wife
6082,Husband
6082,Not-in-family
6082,Other-relative
6082,Own-child
6082,Unmarried
6082,Wife
13596,Not-in-family
13596,Unmarried
45900,Husband
45900,Not-in-family
45900,Other-relative
45900,Own-child
45900,Unmarried
45900,Wife
29217,Husband
29217,Not-in-family
29217,Other-relative
29217,Own-child
29217,Unmarried
29217,Wife
45650,Husband
45650,Not-in-family
45650,Other-relative
45650,Own-child
45650,Unmarried
45650,Wife
25764,Husband
25764,Other-relative
25764,Own-child
25764,Wife
41661,Husband
41661,Other-relative
41661,Own-child
41661,Wife
38834,Not-in-family
38834,Unmarried
19754,Husband
19754,Not-in-family
19754,Other-relative
19754,Own-child
19754,Unmarried
19754,Wife
14909,Not-in-family
14909,Unmarried
2881,Not-in-family
2881,Unmarried
13029,Not-in-family
13029,Unmarried
28947,Not-in-family
28947,Unmarried
42582,Husband
42582,Not-in-family
42582,Other-relative
42582,Own-child
42582,Unmarried
42582,Wife
7912,Husband
7912,Not-in-family
7912,Other-relative
7912,Own-child
7912,Unmarried
7912,Wife
11810,Husband
11810,Not-in-family
11810,Other-relative
11810,Own-child
11810,Unmarried
11810,Wife
14973,Husband
14973,Not-in-family
14973,Other-relative
14973,Own-child
14973,Unmarried
14973,Wife
44141,Not-in-family
44141,Unmarried
16349,Husband
16349,Not-in-family
16349,Other-relative
16349,Own-child
16349,Unmarried
16349,Wife
42722,Husband
42722,Not-in-family
42722,Other-relative
42722,Own-child
42722,Unmarried
42722,Wife
7037,Husband
7037,Other-relative
7037,Own-child
7037,Wife
43730,Not-in-family
43730,Unmarried
322,Husband
322,Not-in-family
322,Other-relative
322,Own-child
322,Unmarried
322,Wife
23094,Not-in-family
23094,Unmarried
29871,Not-in-family
29871,Unmarried
26426,Husband
26426,Not-in-family
26426,Other-relative
26426,Own-child
26426,Unmarried
26426,Wife
29733,Husband
29733,Not-in-family
29733,Other-relative
29733,Own-child
29733,Unmarried
29733,Wife
36960,Husband
36960,Other-relative
36960,Own-child
36960,Wife
15502,Husband
15502,Other-relative
15502,Own-child
15502,Wife
46288,Husband
46288,Not-in-family
46288,Other-relative
46288,Own-child
46288,Unmarried
46288,Wife
4062,Husband
4062,Other-relative
4062,Own-child
4062,Wife
20240,Husband
20240,Other-relative
20240,Own-child
20240,Wife
20088,Husband
20088,Other-relative
20088,Own-child
20088,Wife
47253,Husband
47253,Other-relative
47253,Own-child
47253,Wife
21681,Husband
21681,Other-relative
21681,Own-child
21681,Wife
27007,Husband
27007,Not-in-family
27007,Other-relative
27007,Own-child
27007,Unmarried
27007,Wife
15386,Husband
15386,Not-in-family
15386,Other-relative
15386,Own-child
15386,Unmarried
15386,Wife
23272,Husband
23272,Other-relative
23272,Own-child
23272,Wife
35494,Husband
35494,Other-relative
35494,Own-child
35494,Wife
40893,Not-in-family
40893,Unmarried
13537,Husband
13537,Other-relative
13537,Own-child
13537,Wife
35665,Husband
35665,Not-in-family
35665,Other-relative
35665,Own-child
35665,Unmarried
35665,Wife
43424,Husband
43424,Not-in-family
43424,Other-relative
43424,Own-child
43424,Unmarried
43424,Wife
11342,Husband
11342,Other-relative
11342,Own-child
11342,Wife
2193,Husband
2193,Not-in-family
2193,Other-relative
2193,Own-child
2193,Unmarried
2193,Wife
31309,Husband
31309,Not-in-family
31309,Other-relative
31309,Own-child
31309,Unmarried
31309,Wife
31406,Husband
31406,Other-relative
31406,Own-child
31406,Wife
577,Not-in-family
577,Unmarried
31424,Husband
31424,Other-relative
31424,Own-child
31424,Wife
34987,Husband
34987,Not-in-family
34987,Other-relative
34987,Own-child
34987,Unmarried
34987,Wife
47598,Husband
47598,Not-in-family
47598,Other-relative
47598,Own-child
47598,Unmarried
47598,Wife
23631,Husband
23631,Not-in-family
23631,Other-relative
23631,Own-child
23631,Unmarried
23631,Wife
8879,Husband
8879,Other-relative
8879,Own-child
8879,Wife
17393,Husband
17393,Not-in-family
17393,Other-relative
17393,Own-child
17393,Unmarried
17393,Wife
30441,Husband
30441,Not-in-family
30441,Other-relative
30441,Own-child
30441,Unmarried
30441,Wife
31789,Husband
31789,Other-relative
31789,Own-child
31789,Wife
34983,Husband
34983,Not-in-family
34983,Other-relative
34983,Own-child
34983,Unmarried
34983,Wife
9734,Not-in-family
9734,Unmarried
32360,Husband
32360,Not-in-family
32360,Other-relative
32360,Own-child
32360,Unmarried
32360,Wife
29388,Not-in-family
29388,Unmarried
3422,Not-in-family
3422,Unmarried
43067,Husband
43067,Other-relative
43067,Own-child
43067,Wife
22531,Husband
22531,Other-relative
22531,Own-child
22531,Wife
34240,Husband
34240,Not-in-family
34240,Other-relative
34240,Own-child
34240,Unmarried
34240,Wife
42502,Husband
42502,Not-in-family
42502,Other-relative
42502,Own-child
42502,Unmarried
42502,Wife
32037,Husband
32037,Other-relative
32037,Own-child
32037,Wife
12594,Not-in-family
12594,Unmarried
1642,Husband
1642,Not-in-family
1642,Other-relative
1642,Own-child
1642,Unmarried
1642,Wife
23447,Husband
23447,Not-in-family
23447,Other-relative
23447,Own-child
23447,Unmarried
23447,Wife
6544,Husband
6544,Not-in-family
6544,Other-relative
6544,Own-child
6544,Unmarried
6544,Wife
32724,Husband
32724,Other-relative
32724,Own-child
32724,Wife
33799,Husband
33799,Not-in-family
33799,Other-relative
33799,Own-child
33799,Unmarried
33799,Wife
43419,Husband
43419,Other-relative
43419,Own-child
43419,Wife
46421,Husband
46421,Other-relative
46421,Own-child
46421,Wife
31687,Husband
31687,Other-relative
31687,Own-child
31687,Wife
37452,Husband
37452,Other-relative
37452,Own-child
37452,Wife
26957,Not-in-family
26957,Unmarried
40692,Husband
40692,Not-in-family
40692,Other-relative
40692,Own-child
40692,Unmarried
40692,Wife
9886,Husband
9886,Other-relative
9886,Own-child
9886,Wife
39677,Husband
39677,Not-in-family
39677,Other-relative
39677,Own-child
39677,Unmarried
39677,Wife
38847,Husband
38847,Not-in-family
38847,Other-relative
38847,Own-child
38847,Unmarried
38847,Wife
25805,Husband
25805,Not-in-family
25805,Other-relative
25805,Own-child
25805,Unmarried
25805,Wife
1263,Husband
1263,Not-in-family
1263,Other-relative
1263,Own-child
1263,Unmarried
1263,Wife
8824,Husband
8824,Not-in-family
8824,Other-relative
8824,Own-child
8824,Unmarried
8824,Wife
6047,Not-in-family
6047,Unmarried
26511,Husband
26511,Other-relative
26511,Own-child
26511,Wife
2871,Husband
2871,Other-relative
2871,Own-child
2871,Wife
20960,Husband
20960,Not-in-family
20960,Other-relative
20960,Own-child
20960,Unmarried
20960,Wife
19697,Husband
19697,Other-relative
19697,Own-child
19697,Wife
46675,Husband
46675,Not-in-family
46675,Other-relative
46675,Own-child
46675,Unmarried
46675,Wife
41212,Husband
41212,Not-in-family
41212,Other-relative
41212,Own-child
41212,Unmarried
41212,Wife
44666,Husband
44666,Not-in-family
44666,Other-relative
44666,Own-child
44666,Unmarried
44666,Wife
33694,Not-in-family
33694,Unmarried
46317,Not-in-family
46317,Unmarried
44368,Not-in-family
44368,Unmarried
48096,Husband
48096,Not-in-family
48096,Other-relative
48096,Own-child
48096,Unmarried
48096,Wife
8775,Husband
8775,Not-in-family
8775,Other-relative
8775,Own-child
8775,Unmarried
8775,Wife
34635,Husband
34635,Other-relative
34635,Own-child
34635,Wife
29186,Husband
29186,Not-in-family
29186,Other-relative
29186,Own-child
29186,Unmarried
29186,Wife
7524,Not-in-family
7524,Unmarried
17526,Husband
17526,Not-in-family
17526,Other-relative
17526,Own-child
17526,Unmarried
17526,Wife
3386,Husband
3386,Other-relative
3386,Own-child
3386,Wife
6875,Not-in-family
6875,Unmarried
5969,Husband
5969,Other-relative
5969,Own-child
5969,Wife
15861,Husband
15861,Other-relative
15861,Own-child
15861,Wife
16973,Husband
16973,Not-in-family
16973,Other-relative
16973,Own-child
16973,Unmarried
16973,Wife
25860,Not-in-family
25860,Unmarried
4826,Not-in-family
4826,Unmarried
2770,Not-in-family
2770,Unmarried
37975,Not-in-family
37975,Unmarried
11095,Husband
11095,Not-in-family
11095,Other-relative
11095,Own-child
11095,Unmarried
11095,Wife
29293,Husband
29293,Not-in-family
29293,Other-relative
29293,Own-child
29293,Unmarried
29293,Wife
18597,Husband
18597,Other-relative
18597,Own-child
18597,Wife
14088,Husband
14088,Not-in-family
14088,Other-relative
14088,Own-child
14088,Unmarried
14088,Wife
25741,Husband
25741,Not-in-family
25741,Other-relative
25741,Own-child
25741,Unmarried
25741,Wife
2659,Husband
2659,Other-relative
2659,Own-child
2659,Wife
16638,Not-in-family
16638,Unmarried
40343,Husband
40343,Not-in-family
40343,Other-relative
40343,Own-child
40343,Unmarried
40343,Wife
14457,Husband
14457,Other-relative
14457,Own-child
14457,Wife
38933,Husband
38933,Not-in-family
38933,Other-relative
38933,Own-child
38933,Unmarried
38933,Wife
15117,Husband
15117,Not-in-family
15117,Other-relative
15117,Own-child
15117,Unmarried
15117,Wife
31752,Husband
31752,Not-in-family
31752,Other-relative
31752,Own-child
31752,Unmarried
31752,Wife
46183,Husband
46183,Other-relative
46183,Own-child
46183,Wife
18986,Husband
18986,Other-relative
18986,Own-child
18986,Wife
15944,Husband
15944,Other-relative
15944,Own-child
15944,Wife
29067,Husband
29067,Other-relative
29067,Own-child
29067,Wife
28640,Husband
28640,Other-relative
28640,Own-child
28640,Wife
34077,Husband
34077,Other-relative
34077,Own-child
34077,Wife
15647,Husband
15647,Not-in-family
15647,Other-relative
15647,Own-child
15647,Unmarried
15647,Wife
16034,Husband
16034,Not-in-family
16034,Other-relative
16034,Own-child
16034,Unmarried
16034,Wife
23068,Not-in-family
23068,Unmarried
37501,Not-in-family
37501,Unmarried
13654,Husband
13654,Other-relative
13654,Own-child
13654,Wife
4000,Husband
4000,Other-relative
4000,Own-child
4000,Wife
14521,Husband
14521,Not-in-family
14521,Other-relative
14521,Own-child
14521,Unmarried
14521,Wife
12513,Husband
12513,Other-relative
12513,Own-child
12513,Wife
40019,Husband
40019,Not-in-family
40019,Other-relative
40019,Own-child
40019,Unmarried
40019,Wife
9951,Husband
9951,Not-in-family
9951,Other-relative
9951,Own-child
9951,Unmarried
9951,Wife
20954,Husband
20954,Not-in-family
20954,Other-relative
20954,Own-child
20954,Unmarried
20954,Wife
48827,Husband
48827,Not-in-family
48827,Other-relative
48827,Own-child
48827,Unmarried
48827,Wife
13523,Husband
13523,Other-relative
13523,Own-child
13523,Wife
47660,Husband
47660,Not-in-family
47660,Other-relative
47660,Own-child
47660,Unmarried
47660,Wife
2418,Husband
2418,Not-in-family
2418,Other-relative
2418,Own-child
2418,Unmarried
2418,Wife
30451,Husband
30451,Other-relative
30451,Own-child
30451,Wife
2623,Husband
2623,Not-in-family
2623,Other-relative
2623,Own-child
2623,Unmarried
2623,Wife
43983,Husband
43983,Not-in-family
43983,Other-relative
43983,Own-child
43983,Unmarried
43983,Wife
12524,Husband
12524,Not-in-family
12524,Other-relative
12524,Own-child
12524,Unmarried
12524,Wife
21707,Husband
21707,Other-relative
21707,Own-child
21707,Wife
32772,Husband
32772,Other-relative
32772,Own-child
32772,Wife
5400,Husband
5400,Not-in-family
5400,Other-relative
5400,Own-child
5400,Unmarried
5400,Wife
14923,Husband
14923,Not-in-family
14923,Other-relative
14923,Own-child
14923,Unmarried
14923,Wife
14237,Husband
14237,Not-in-family
14237,Other-relative
14237,Own-child
14237,Unmarried
14237,Wife
21375,Husband
21375,Other-relative
21375,Own-child
21375,Wife
43176,Husband
43176,Not-in-family
43176,Other-relative
43176,Own-child
43176,Unmarried
43176,Wife
26443,Husband
26443,Not-in-family
26443,Other-relative
26443,Own-child
26443,Unmarried
26443,Wife
15567,Husband
15567,Not-in-family
15567,Other-relative
15567,Own-child
15567,Unmarried
15567,Wife
44705,Husband
44705,Not-in-family
44705,Other-relative
44705,Own-child
44705,Unmarried
44705,Wife
38129,Not-in-family
38129,Unmarried
42060,Husband
42060,Not-in-family
42060,Other-relative
42060,Own-child
42060,Unmarried
42060,Wife
4530,Husband
4530,Not-in-family
4530,Other-relative
4530,Own-child
4530,Unmarried
4530,Wife
5971,Husband
5971,Not-in-family
5971,Other-relative
5971,Own-child
5971,Unmarried
5971,Wife
38705,Husband
38705,Other-relative
38705,Own-child
38705,Wife
22132,Husband
22132,Not-in-family
22132,Other-relative
22132,Own-child
22132,Unmarried
22132,Wife
3405,Husband
3405,Other-relative
3405,Own-child
3405,Wife
13787,Husband
13787,Not-in-family
13787,Other-relative
13787,Own-child
13787,Unmarried
13787,Wife
4013,Husband
4013,Not-in-family
4013,Other-relative
4013,Own-child
4013,Unmarried
4013,Wife
1497,Not-in-family
1497,Unmarried
41091,Husband
41091,Not-in-family
41091,Other-relative
41091,Own-child
41091,Unmarried
41091,Wife
11617,Husband
11617,Not-in-family
11617,Other-relative
11617,Own-child
11617,Unmarried
11617,Wife
46430,Husband
46430,Other-relative
46430,Own-child
46430,Wife
33670,Husband
33670,Not-in-family
33670,Other-relative
33670,Own-child
33670,Unmarried
33670,Wife
1177,Husband
1177,Other-relative
1177,Own-child
1177,Wife
36710,Not-in-family
36710,Unmarried
30605,Husband
30605,Not-in-family
30605,Other-relative
30605,Own-child
30605,Unmarried
30605,Wife
30957,Husband
30957,Other-relative
30957,Own-child
30957,Wife
44844,Husband
44844,Not-in-family
44844,Other-relative
44844,Own-child
44844,Unmarried
44844,Wife
19627,Husband
19627,Other-relative
19627,Own-child
19627,Wife
41420,Husband
41420,Not-in-family
41420,Other-relative
41420,Own-child
41420,Unmarried
41420,Wife
16678,Not-in-family
16678,Unmarried
24935,Husband
24935,Other-relative
24935,Own-child
24935,Wife
26722,Husband
26722,Not-in-family
26722,Other-relative
26722,Own-child
26722,Unmarried
26722,Wife
46538,Husband
46538,Not-in-family
46538,Other-relative
46538,Own-child
46538,Unmarried
46538,Wife
17445,Husband
17445,Other-relative
17445,Own-child
17445,Wife
16368,Husband
16368,Not-in-family
16368,Other-relative
16368,Own-child
16368,Unmarried
16368,Wife
27437,Husband
27437,Not-in-family
27437,Other-relative
27437,Own-child
27437,Unmarried
27437,Wife
31429,Not-in-family
31429,Unmarried
42226,Not-in-family
42226,Unmarried
11137,Not-in-family
11137,Unmarried
20142,Not-in-family
20142,Unmarried
4384,Husband
4384,Not-in-family
4384,Other-relative
4384,Own-child
4384,Unmarried
4384,Wife
20504,Husband
20504,Other-relative
20504,Own-child
20504,Wife
25972,Husband
25972,Not-in-family
25972,Other-relative
25972,Own-child
25972,Unmarried
25972,Wife
29659,Husband
29659,Not-in-family
29659,Other-relative
29659,Own-child
29659,Unmarried
29659,Wife
595,Husband
595,Other-relative
595,Own-child
595,Wife
37265,Not-in-family
37265,Unmarried
15793,Husband
15793,Other-relative
15793,Own-child
15793,Wife
28623,Not-in-family
28623,Unmarried
21695,Husband
21695,Other-relative
21695,Own-child
21695,Wife
6373,Husband
6373,Not-in-family
6373,Other-relative
6373,Own-child
6373,Unmarried
6373,Wife
43430,Husband
43430,Not-in-family
43430,Other-relative
43430,Own-child
43430,Unmarried
43430,Wife
33616,Husband
33616,Other-relative
33616,Own-child
33616,Wife
44272,Husband
44272,Not-in-family
44272,Other-relative
44272,Own-child
44272,Unmarried
44272,Wife
23071,Husband
23071,Not-in-family
23071,Other-relative
23071,Own-child
23071,Unmarried
23071,Wife
29237,Husband
29237,Other-relative
29237,Own-child
29237,Wife
18041,Husband
18041,Not-in-family
18041,Other-relative
18041,Own-child
18041,Unmarried
18041,Wife
42369,Husband
42369,Not-in-family
42369,Other-relative
42369,Own-child
42369,Unmarried
42369,Wife
44558,Husband
44558,Not-in-family
44558,Other-relative
44558,Own-child
44558,Unmarried
44558,Wife
22232,Not-in-family
22232,Unmarried
48611,Husband
48611,Other-relative
48611,Own-child
48611,Wife
5630,Husband
5630,Not-in-family
5630,Other-relative
5630,Own-child
5630,Unmarried
5630,Wife
47222,Husband
47222,Other-relative
47222,Own-child
47222,Wife
11649,Husband
11649,Other-relative
11649,Own-child
11649,Wife
23600,Husband
23600,Other-relative
23600,Own-child
23600,Wife
21014,Husband
21014,Other-relative
21014,Own-child
21014,Wife
32976,Husband
32976,Other-relative
32976,Own-child
32976,Wife
42940,Husband
42940,Not-in-family
42940,Other-relative
42940,Own-child
42940,Unmarried
42940,Wife
25714,Not-in-family
25714,Unmarried
28122,Husband
28122,Not-in-family
28122,Other-relative
28122,Own-child
28122,Unmarried
28122,Wife
36854,Husband
36854,Not-in-family
36854,Other-relative
36854,Own-child
36854,Unmarried
36854,Wife
48818,Not-in-family
48818,Unmarried
37811,Husband
37811,Not-in-family
37811,Other-relative
37811,Own-child
37811,Unmarried
37811,Wife
30078,Husband
30078,Not-in-family
30078,Other-relative
30078,Own-child
30078,Unmarried
30078,Wife
39033,Husband
39033,Not-in-family
39033,Other-relative
39033,Own-child
39033,Unmarried
39033,Wife
46627,Husband
46627,Not-in-family
46627,Other-relative
46627,Own-child
46627,Unmarried
46627,Wife
17170,Husband
17170,Not-in-family
17170,Other-relative
17170,Own-child
17170,Unmarried
17170,Wife
18773,Husband
18773,Not-in-family
18773,Other-relative
18773,Own-child
18773,Unmarried
18773,Wife
13511,Husband
13511,Not-in-family
13511,Other-relative
13511,Own-child
13511,Unmarried
13511,Wife
20946,Husband
20946,Other-relative
20946,Own-child
20946,Wife
31234,Husband
31234,Not-in-family
31234,Other-relative
31234,Own-child
31234,Unmarried
31234,Wife
13346,Husband
13346,Other-relative
13346,Own-child
13346,Wife
13362,Husband
13362,Not-in-family
13362,Other-relative
13362,Own-child
13362,Unmarried
13362,Wife
24977,Husband
24977,Not-in-family
24977,Other-relative
24977,Own-child
24977,Unmarried
24977,Wife
32078,Husband
32078,Not-in-family
32078,Other-relative
32078,Own-child
32078,Unmarried
32078,Wife
40244,Not-in-family
40244,Unmarried
2401,Husband
2401,Not-in-family
2401,Other-relative
2401,Own-child
2401,Unmarried
2401,Wife
33212,Husband
33212,Not-in-family
33212,Other-relative
33212,Own-child
33212,Unmarried
33212,Wife
1412,Husband
1412,Other-relative
1412,Own-child
1412,Wife
27786,Not-in-family
27786,Unmarried
44161,Husband
44161,Other-relative
44161,Own-child
44161,Wife
21827,Husband
21827,Not-in-family
21827,Other-relative
21827,Own-child
21827,Unmarried
21827,Wife
38694,Husband
38694,Other-relative
38694,Own-child
38694,Wife
7908,Not-in-family
7908,Unmarried
28869,Not-in-family
28869,Unmarried
11007,Husband
11007,Other-relative
11007,Own-child
11007,Wife
44464,Husband
44464,Not-in-family
44464,Other-relative
44464,Own-child
44464,Unmarried
44464,Wife
43689,Husband
43689,Not-in-family
43689,Other-relative
43689,Own-child
43689,Unmarried
43689,Wife
30122,Husband
30122,Other-relative
30122,Own-child
30122,Wife
45799,Husband
45799,Not-in-family
45799,Other-relative
45799,Own-child
45799,Unmarried
45799,Wife
26412,Not-in-family
26412,Unmarried
24500,Husband
24500,Not-in-family
24500,Other-relative
24500,Own-child
24500,Unmarried
24500,Wife
1489,Husband
1489,Not-in-family
1489,Other-relative
1489,Own-child
1489,Unmarried
1489,Wife
6656,Husband
6656,Not-in-family
6656,Other-relative
6656,Own-child
6656,Unmarried
6656,Wife
23953,Husband
23953,Other-relative
23953,Own-child
23953,Wife
12074,Husband
12074,Not-in-family
12074,Other-relative
12074,Own-child
12074,Unmarried
12074,Wife
39022,Husband
39022,Other-relative
39022,Own-child
39022,Wife
47150,Husband
47150,Other-relative
47150,Own-child
47150,Wife
37945,Not-in-family
37945,Unmarried
41051,Not-in-family
41051,Unmarried
14488,Husband
14488,Other-relative
14488,Own-child
14488,Wife
44530,Husband
44530,Not-in-family
44530,Other-relative
44530,Own-child
44530,Unmarried
44530,Wife
44722,Husband
44722,Other-relative
44722,Own-child
44722,Wife
317,Husband
317,Other-relative
317,Own-child
317,Wife
12650,Husband
12650,Not-in-family
12650,Other-relative
12650,Own-child
12650,Unmarried
12650,Wife
257,Not-in-family
257,Unmarried
2227,Not-in-family
2227,Unmarried
19956,Husband
19956,Not-in-family
19956,Other-relative
19956,Own-child
19956,Unmarried
19956,Wife
40716,Husband
40716,Not-in-family
40716,Other-relative
40716,Own-child
40716,Unmarried
40716,Wife
20394,Husband
20394,Other-relative
20394,Own-child
20394,Wife
21362,Husband
21362,Other-relative
21362,Own-child
21362,Wife
46606,Husband
46606,Not-in-family
46606,Other-relative
46606,Own-child
46606,Unmarried
46606,Wife
31971,Husband
31971,Not-in-family
31971,Other-relative
31971,Own-child
31971,Unmarried
31971,Wife
7505,Not-in-family
7505,Unmarried
36114,Husband
36114,Not-in-family
36114,Other-relative
36114,Own-child
36114,Unmarried
36114,Wife
1784,Not-in-family
1784,Unmarried
1168,Husband
1168,Not-in-family
1168,Other-relative
1168,Own-child
1168,Unmarried
1168,Wife
7625,Husband
7625,Not-in-family
7625,Other-relative
7625,Own-child
7625,Unmarried
7625,Wife
36163,Husband
36163,Other-relative
36163,Own-child
36163,Wife
29815,Husband
29815,Not-in-family
29815,Other-relative
29815,Own-child
29815,Unmarried
29815,Wife
8587,Husband
8587,Other-relative
8587,Own-child
8587,Wife
10389,Husband
10389,Not-in-family
10389,Other-relative
10389,Own-child
10389,Unmarried
10389,Wife
38848,Husband
38848,Not-in-family
38848,Other-relative
38848,Own-child
38848,Unmarried
38848,Wife
31784,Husband
31784,Not-in-family
31784,Other-relative
31784,Own-child
31784,Unmarried
31784,Wife
6306,Husband
6306,Other-relative
6306,Own-child
6306,Wife
27486,Husband
27486,Other-relative
27486,Own-child
27486,Wife
34796,Not-in-family
34796,Unmarried
39313,Not-in-family
39313,Unmarried
26374,Husband
26374,Not-in-family
26374,Other-relative
26374,Own-child
26374,Unmarried
26374,Wife
24811,Husband
24811,Other-relative
24811,Own-child
24811,Wife
15488,Husband
15488,Other-relative
15488,Own-child
15488,Wife
19278,Husband
19278,Other-relative
19278,Own-child
19278,Wife
14554,Not-in-family
14554,Unmarried
32887,Husband
32887,Not-in-family
32887,Other-relative
32887,Own-child
32887,Unmarried
32887,Wife
14995,Husband
14995,Not-in-family
14995,Other-relative
14995,Own-child
14995,Unmarried
14995,Wife
24846,Husband
24846,Not-in-family
24846,Other-relative
24846,Own-child
24846,Unmarried
24846,Wife
39863,Husband
39863,Not-in-family
39863,Other-relative
39863,Own-child
39863,Unmarried
39863,Wife
25228,Husband
25228,Not-in-family
25228,Other-relative
25228,Own-child
25228,Unmarried
25228,Wife
8360,Not-in-family
8360,Unmarried
48281,Husband
48281,Other-relative
48281,Own-child
48281,Wife
39343,Husband
39343,Not-in-family
39343,Other-relative
39343,Own-child
39343,Unmarried
39343,Wife
37348,Husband
37348,Not-in-family
37348,Other-relative
37348,Own-child
37348,Unmarried
37348,Wife
3053,Husband
3053,Other-relative
3053,Own-child
3053,Wife
23293,Husband
23293,Not-in-family
23293,Other-relative
23293,Own-child
23293,Unmarried
23293,Wife
38018,Husband
38018,Not-in-family
38018,Other-relative
38018,Own-child
38018,Unmarried
38018,Wife
33395,Husband
33395,Other-relative
33395,Own-child
33395,Wife
27204,Not-in-family
27204,Unmarried
23341,Husband
23341,Not-in-family
23341,Other-relative
23341,Own-child
23341,Unmarried
23341,Wife
8329,Husband
8329,Not-in-family
8329,Other-relative
8329,Own-child
8329,Unmarried
8329,Wife
36256,Husband
36256,Not-in-family
36256,Other-relative
36256,Own-child
36256,Unmarried
36256,Wife
13173,Not-in-family
13173,Unmarried
14002,Husband
14002,Not-in-family
14002,Other-relative
14002,Own-child
14002,Unmarried
14002,Wife
18911,Husband
18911,Other-relative
18911,Own-child
18911,Wife
48062,Husband
48062,Other-relative
48062,Own-child
48062,Wife
17346,Husband
17346,Not-in-family
17346,Other-relative
17346,Own-child
17346,Unmarried
17346,Wife
44002,Husband
44002,Not-in-family
44002,Other-relative
44002,Own-child
44002,Unmarried
44002,Wife
42508,Husband
42508,Other-relative
42508,Own-child
42508,Wife
6053,Not-in-family
6053,Unmarried
4242,Husband
4242,Not-in-family
4242,Other-relative
4242,Own-child
4242,Unmarried
4242,Wife
14081,Not-in-family
14081,Unmarried
7675,Husband
7675,Not-in-family
7675,Other-relative
7675,Own-child
7675,Unmarried
7675,Wife
14932,Husband
14932,Not-in-family
14932,Other-relative
14932,Own-child
14932,Unmarried
14932,Wife
23783,Husband
23783,Not-in-family
23783,Other-relative
23783,Own-child
23783,Unmarried
23783,Wife
32166,Not-in-family
32166,Unmarried
9473,Husband
9473,Not-in-family
9473,Other-relative
9473,Own-child
9473,Unmarried
9473,Wife
20785,Not-in-family
20785,Unmarried
39736,Husband
