record_id,workclass
20514,Local-gov
20514,State-gov
44553,Private
36404,Federal-gov
36404,Local-gov
36404,Private
36404,Self-emp-inc
36404,Self-emp-not-inc
36404,State-gov
36404,Without-pay
2029,Federal-gov
2029,Local-gov
2029,State-gov
37042,Private
20701,Private
25156,Self-emp-inc
25156,Self-emp-not-inc
16100,Federal-gov
16100,Local-gov
16100,State-gov
6771,Federal-gov
6771,Local-gov
6771,Private
6771,Self-emp-inc
6771,Self-emp-not-inc
6771,State-gov
6771,Without-pay
43244,Private
4383,Private
35941,Federal-gov
35941,Local-gov
35941,Private
35941,Self-emp-inc
35941,Self-emp-not-inc
35941,State-gov
35941,Without-pay
45972,Federal-gov
45972,Local-gov
45972,Private
45972,Self-emp-inc
45972,Self-emp-not-inc
45972,State-gov
45972,Without-pay
21355,Federal-gov
21355,Local-gov
21355,Private
21355,Self-emp-inc
21355,Self-emp-not-inc
21355,State-gov
21355,Without-pay
3027,Federal-gov
3027,Local-gov
3027,Private
3027,Self-emp-inc
3027,Self-emp-not-inc
3027,State-gov
3027,Without-pay
31984,Federal-gov
31984,Local-gov
31984,Private
31984,Self-emp-inc
31984,Self-emp-not-inc
31984,State-gov
31984,Without-pay
24290,Federal-gov
24290,Local-gov
24290,State-gov
9411,Federal-gov
9411,Local-gov
9411,Private
9411,Self-emp-inc
9411,Self-emp-not-inc
9411,State-gov
9411,Without-pay
27301,Federal-gov
27301,Local-gov
27301,Private
27301,Self-emp-inc
27301,Self-emp-not-inc
27301,State-gov
27301,Without-pay
35584,Federal-gov
35584,Local-gov
35584,Private
35584,Self-emp-inc
35584,Self-emp-not-inc
35584,State-gov
35584,Without-pay
40464,Federal-gov
40464,Local-gov
40464,Private
40464,Self-emp-inc
40464,Self-emp-not-inc
40464,State-gov
40464,Without-pay
43267,Private
19024,Private
28006,Private
10890,Federal-gov
10890,Local-gov
10890,Private
10890,Self-emp-inc
10890,Self-emp-not-inc
10890,State-gov
10890,Without-pay
6806,Private
33541,Self-emp-inc
33541,Self-emp-not-inc
23509,Federal-gov
23509,Local-gov
23509,Private
23509,Self-emp-inc
23509,Self-emp-not-inc
23509,State-gov
23509,Without-pay
4505,Federal-gov
4505,Local-gov
4505,Private
4505,Self-emp-inc
4505,Self-emp-not-inc
4505,State-gov
4505,Without-pay
45392,Federal-gov
45392,Local-gov
45392,Private
45392,Self-emp-inc
45392,Self-emp-not-inc
45392,State-gov
45392,Without-pay
37137,Federal-gov
37137,Local-gov
37137,State-gov
44165,Federal-gov
44165,Local-gov
44165,Private
44165,Self-emp-inc
44165,Self-emp-not-inc
44165,State-gov
44165,Without-pay
14045,Federal-gov
14045,Local-gov
14045,Private
14045,Self-emp-inc
14045,Self-emp-not-inc
14045,State-gov
14045,Without-pay
14912,Private
31472,Private
21576,Federal-gov
21576,Local-gov
21576,Private
21576,Self-emp-inc
21576,Self-emp-not-inc
21576,State-gov
21576,Without-pay
34625,Federal-gov
34625,Local-gov
34625,Private
34625,Self-emp-inc
34625,Self-emp-not-inc
34625,State-gov
34625,Without-pay
17744,Private
7467,Federal-gov
7467,Local-gov
7467,Private
7467,Self-emp-inc
7467,Self-emp-not-inc
7467,State-gov
7467,Without-pay
46728,Federal-gov
46728,Local-gov
46728,Private
46728,Self-emp-inc
46728,Self-emp-not-inc
46728,State-gov
46728,Without-pay
16176,Federal-gov
16176,Local-gov
16176,Private
16176,Self-emp-inc
16176,Self-emp-not-inc
16176,State-gov
16176,Without-pay
45958,Federal-gov
45958,Local-gov
45958,Private
45958,Self-emp-inc
45958,Self-emp-not-inc
45958,State-gov
45958,Without-pay
45963,Federal-gov
45963,Local-gov
45963,State-gov
7557,Federal-gov
7557,Local-gov
7557,Private
7557,Self-emp-inc
7557,Self-emp-not-inc
7557,State-gov
7557,Without-pay
22501,Federal-gov
22501,Local-gov
22501,Private
22501,Self-emp-inc
22501,Self-emp-not-inc
22501,State-gov
22501,Without-pay
4791,Federal-gov
4791,Local-gov
4791,Private
4791,Self-emp-inc
4791,Self-emp-not-inc
4791,State-gov
4791,Without-pay
26438,Private
13329,Federal-gov
13329,Local-gov
13329,Private
13329,Self-emp-inc
13329,Self-emp-not-inc
13329,State-gov
13329,Without-pay
8548,Federal-gov
8548,Local-gov
8548,Private
8548,Self-emp-inc
8548,Self-emp-not-inc
8548,State-gov
8548,Without-pay
44605,Private
40386,Federal-gov
40386,Local-gov
40386,Private
40386,Self-emp-inc
40386,Self-emp-not-inc
40386,State-gov
40386,Without-pay
29015,Private
12828,Private
40831,Private
45974,Federal-gov
45974,Local-gov
45974,Private
45974,Self-emp-inc
45974,Self-emp-not-inc
45974,State-gov
45974,Without-pay
14169,Federal-gov
14169,Local-gov
14169,State-gov
24056,Private
3809,Private
15301,Federal-gov
15301,Local-gov
15301,Private
15301,Self-emp-inc
15301,Self-emp-not-inc
15301,State-gov
15301,Without-pay
29387,Federal-gov
29387,Local-gov
29387,Private
29387,Self-emp-inc
29387,Self-emp-not-inc
29387,State-gov
29387,Without-pay
14897,Federal-gov
14897,Local-gov
14897,Private
14897,Self-emp-inc
14897,Self-emp-not-inc
14897,State-gov
14897,Without-pay
13598,Federal-gov
13598,Local-gov
13598,Private
13598,Self-emp-inc
13598,Self-emp-not-inc
13598,State-gov
13598,Without-pay
23838,Federal-gov
23838,Local-gov
23838,Private
23838,Self-emp-inc
23838,Self-emp-not-inc
23838,State-gov
23838,Without-pay
19868,Federal-gov
19868,Local-gov
19868,Private
19868,Self-emp-inc
19868,Self-emp-not-inc
19868,State-gov
19868,Without-pay
13592,Private
32797,Federal-gov
32797,Local-gov
32797,Private
32797,Self-emp-inc
32797,Self-emp-not-inc
32797,State-gov
32797,Without-pay
16985,Federal-gov
16985,Local-gov
16985,Private
16985,Self-emp-inc
16985,Self-emp-not-inc
16985,State-gov
16985,Without-pay
48328,Private
40538,Federal-gov
40538,Local-gov
40538,Private
40538,Self-emp-inc
40538,Self-emp-not-inc
40538,State-gov
40538,Without-pay
5965,Federal-gov
5965,Local-gov
5965,Private
5965,Self-emp-inc
5965,Self-emp-not-inc
5965,State-gov
5965,Without-pay
17330,Private
37936,Private
46381,Private
34921,Federal-gov
34921,Local-gov
34921,Private
34921,Self-emp-inc
34921,Self-emp-not-inc
34921,State-gov
34921,Without-pay
23590,Federal-gov
23590,Local-gov
23590,Private
23590,Self-emp-inc
23590,Self-emp-not-inc
23590,State-gov
23590,Without-pay
34620,Private
25920,Federal-gov
25920,Local-gov
25920,Private
25920,Self-emp-inc
25920,Self-emp-not-inc
25920,State-gov
25920,Without-pay
46334,Federal-gov
46334,Local-gov
46334,Private
46334,Self-emp-inc
46334,Self-emp-not-inc
46334,State-gov
46334,Without-pay
2376,Federal-gov
2376,Local-gov
2376,Private
2376,Self-emp-inc
2376,Self-emp-not-inc
2376,State-gov
2376,Without-pay
14389,Federal-gov
14389,Local-gov
14389,Private
14389,Self-emp-inc
14389,Self-emp-not-inc
14389,State-gov
14389,Without-pay
22227,Federal-gov
22227,Local-gov
22227,State-gov
44853,Federal-gov
44853,Local-gov
44853,State-gov
37101,Federal-gov
37101,Local-gov
37101,State-gov
17071,Federal-gov
17071,Local-gov
17071,Private
17071,Self-emp-inc
17071,Self-emp-not-inc
17071,State-gov
17071,Without-pay
39642,Private
18402,Federal-gov
18402,Local-gov
18402,Private
18402,Self-emp-inc
18402,Self-emp-not-inc
18402,State-gov
18402,Without-pay
36887,Federal-gov
36887,Local-gov
36887,Private
36887,Self-emp-inc
36887,Self-emp-not-inc
36887,State-gov
36887,Without-pay
41876,Federal-gov
41876,Local-gov
41876,Private
41876,Self-emp-inc
41876,Self-emp-not-inc
41876,State-gov
41876,Without-pay
47199,Federal-gov
47199,Local-gov
47199,Private
47199,Self-emp-inc
47199,Self-emp-not-inc
47199,State-gov
47199,Without-pay
37197,Federal-gov
37197,Local-gov
37197,Private
37197,Self-emp-inc
37197,Self-emp-not-inc
37197,State-gov
37197,Without-pay
12407,Federal-gov
12407,Local-gov
12407,Private
12407,Self-emp-inc
12407,Self-emp-not-inc
12407,State-gov
12407,Without-pay
8990,Federal-gov
8990,Local-gov
8990,Private
8990,Self-emp-inc
8990,Self-emp-not-inc
8990,State-gov
8990,Without-pay
39866,Private
28637,Private
41784,Federal-gov
41784,Local-gov
41784,Private
41784,Self-emp-inc
41784,Self-emp-not-inc
41784,State-gov
41784,Without-pay
14542,Federal-gov
14542,Local-gov
14542,State-gov
34982,Federal-gov
34982,Local-gov
34982,Private
34982,Self-emp-inc
34982,Self-emp-not-inc
34982,State-gov
34982,Without-pay
4946,Private
20624,Private
1683,Federal-gov
1683,Local-gov
1683,Private
1683,Self-emp-inc
1683,Self-emp-not-inc
1683,State-gov
1683,Without-pay
44933,Self-emp-inc
44933,Self-emp-not-inc
12370,Federal-gov
12370,Local-gov
12370,Private
12370,Self-emp-inc
12370,Self-emp-not-inc
12370,State-gov
12370,Without-pay
13115,Private
39038,Federal-gov
39038,Local-gov
39038,Private
39038,Self-emp-inc
39038,Self-emp-not-inc
39038,State-gov
39038,Without-pay
10409,Private
5712,Federal-gov
5712,Local-gov
5712,Private
5712,Self-emp-inc
5712,Self-emp-not-inc
5712,State-gov
5712,Without-pay
14010,Private
10960,Federal-gov
10960,Local-gov
10960,Private
10960,Self-emp-inc
10960,Self-emp-not-inc
10960,State-gov
10960,Without-pay
7052,Federal-gov
7052,Local-gov
7052,Private
7052,Self-emp-inc
7052,Self-emp-not-inc
7052,State-gov
7052,Without-pay
14885,Private
27933,Federal-gov
27933,Local-gov
27933,Private
27933,Self-emp-inc
27933,Self-emp-not-inc
27933,State-gov
27933,Without-pay
41223,Private
43976,Private
15453,Federal-gov
15453,Local-gov
15453,State-gov
36252,Private
20251,Private
21793,Federal-gov
21793,Local-gov
21793,Private
21793,Self-emp-inc
21793,Self-emp-not-inc
21793,State-gov
21793,Without-pay
3447,Private
5802,Federal-gov
5802,Local-gov
5802,Private
5802,Self-emp-inc
5802,Self-emp-not-inc
5802,State-gov
5802,Without-pay
18206,Private
24450,Private
38620,Federal-gov
38620,Local-gov
38620,Private
38620,Self-emp-inc
38620,Self-emp-not-inc
38620,State-gov
38620,Without-pay
42602,Federal-gov
42602,Local-gov
42602,Private
42602,Self-emp-inc
42602,Self-emp-not-inc
42602,State-gov
42602,Without-pay
16153,Private
34199,Private
302,Private
2946,Private
27080,Private
2396,Federal-gov
2396,Local-gov
2396,Private
2396,Self-emp-inc
2396,Self-emp-not-inc
2396,State-gov
2396,Without-pay
16620,Federal-gov
16620,Local-gov
16620,Private
16620,Self-emp-inc
16620,Self-emp-not-inc
16620,State-gov
16620,Without-pay
33205,Private
8287,Private
33154,Self-emp-inc
33154,Self-emp-not-inc
18736,Federal-gov
18736,Local-gov
18736,Private
18736,Self-emp-inc
18736,Self-emp-not-inc
18736,State-gov
18736,Without-pay
20197,Federal-gov
20197,Local-gov
20197,Private
20197,Self-emp-inc
20197,Self-emp-not-inc
20197,State-gov
20197,Without-pay
14355,Private
20845,Private
24074,Federal-gov
24074,Local-gov
24074,Private
24074,Self-emp-inc
24074,Self-emp-not-inc
24074,State-gov
24074,Without-pay
16532,Federal-gov
16532,Local-gov
16532,Private
16532,Self-emp-inc
16532,Self-emp-not-inc
16532,State-gov
16532,Without-pay
48581,Federal-gov
48581,Local-gov
48581,Private
48581,Self-emp-inc
48581,Self-emp-not-inc
48581,State-gov
48581,Without-pay
41008,Federal-gov
41008,Local-gov
41008,Private
41008,Self-emp-inc
41008,Self-emp-not-inc
41008,State-gov
41008,Without-pay
23197,Federal-gov
23197,Local-gov
23197,Private
23197,Self-emp-inc
23197,Self-emp-not-inc
23197,State-gov
23197,Without-pay
15969,Private
12478,Federal-gov
12478,Local-gov
12478,State-gov
13753,Federal-gov
13753,Local-gov
13753,Private
13753,Self-emp-inc
13753,Self-emp-not-inc
13753,State-gov
13753,Without-pay
19776,Federal-gov
19776,Local-gov
19776,Private
19776,Self-emp-inc
19776,Self-emp-not-inc
19776,State-gov
19776,Without-pay
10512,Private
27206,Federal-gov
27206,Local-gov
27206,Private
27206,Self-emp-inc
27206,Self-emp-not-inc
27206,State-gov
27206,Without-pay
42526,Self-emp-inc
42526,Self-emp-not-inc
15940,Federal-gov
15940,Local-gov
15940,State-gov
10319,Federal-gov
10319,Local-gov
10319,Private
10319,Self-emp-inc
10319,Self-emp-not-inc
10319,State-gov
10319,Without-pay
38624,Private
39129,Federal-gov
39129,Local-gov
39129,Private
39129,Self-emp-inc
39129,Self-emp-not-inc
39129,State-gov
39129,Without-pay
22931,Federal-gov
22931,Local-gov
22931,State-gov
40773,Federal-gov
40773,Local-gov
40773,Private
40773,Self-emp-inc
40773,Self-emp-not-inc
40773,State-gov
40773,Without-pay
37258,Private
36913,Federal-gov
36913,Local-gov
36913,Private
36913,Self-emp-inc
36913,Self-emp-not-inc
36913,State-gov
36913,Without-pay
8049,Federal-gov
8049,Local-gov
8049,Private
8049,Self-emp-inc
8049,Self-emp-not-inc
8049,State-gov
8049,Without-pay
33608,Private
39181,Federal-gov
39181,Local-gov
39181,Private
39181,Self-emp-inc
39181,Self-emp-not-inc
39181,State-gov
39181,Without-pay
45180,Federal-gov
45180,Local-gov
45180,State-gov
38211,Federal-gov
38211,Local-gov
38211,Private
38211,Self-emp-inc
38211,Self-emp-not-inc
38211,State-gov
38211,Without-pay
45581,Private
35894,Federal-gov
35894,Local-gov
35894,Private
35894,Self-emp-inc
35894,Self-emp-not-inc
35894,State-gov
35894,Without-pay
2446,Private
35543,Private
30062,Private
5106,Private
8067,Private
4743,Private
46572,Federal-gov
46572,Local-gov
46572,Private
46572,Self-emp-inc
46572,Self-emp-not-inc
46572,State-gov
46572,Without-pay
7271,Federal-gov
7271,Local-gov
7271,Private
7271,Self-emp-inc
7271,Self-emp-not-inc
7271,State-gov
7271,Without-pay
2670,Private
20685,Private
16776,Private
16952,Private
30806,Federal-gov
30806,Local-gov
30806,Private
30806,Self-emp-inc
30806,Self-emp-not-inc
30806,State-gov
30806,Without-pay
4857,Federal-gov
4857,Local-gov
4857,Private
4857,Self-emp-inc
4857,Self-emp-not-inc
4857,State-gov
4857,Without-pay
10808,Federal-gov
10808,Local-gov
10808,Private
10808,Self-emp-inc
10808,Self-emp-not-inc
10808,State-gov
10808,Without-pay
21000,Private
29575,Federal-gov
29575,Local-gov
29575,Private
29575,Self-emp-inc
29575,Self-emp-not-inc
29575,State-gov
29575,Without-pay
24691,Federal-gov
24691,Local-gov
24691,Private
24691,Self-emp-inc
24691,Self-emp-not-inc
24691,State-gov
24691,Without-pay
5328,Federal-gov
5328,Local-gov
5328,Private
5328,Self-emp-inc
5328,Self-emp-not-inc
5328,State-gov
5328,Without-pay
37214,Federal-gov
37214,Local-gov
37214,Private
37214,Self-emp-inc
37214,Self-emp-not-inc
37214,State-gov
37214,Without-pay
7296,Federal-gov
7296,Local-gov
7296,Private
7296,Self-emp-inc
7296,Self-emp-not-inc
7296,State-gov
7296,Without-pay
12780,Federal-gov
12780,Local-gov
12780,State-gov
7298,Federal-gov
7298,Local-gov
7298,Private
7298,Self-emp-inc
7298,Self-emp-not-inc
7298,State-gov
7298,Without-pay
2456,Federal-gov
2456,Local-gov
2456,Private
2456,Self-emp-inc
2456,Self-emp-not-inc
2456,State-gov
2456,Without-pay
22870,Private
44383,Federal-gov
44383,Local-gov
44383,Private
44383,Self-emp-inc
44383,Self-emp-not-inc
44383,State-gov
44383,Without-pay
47295,Private
47164,Private
3977,Private
16496,Federal-gov
16496,Local-gov
16496,Private
16496,Self-emp-inc
16496,Self-emp-not-inc
16496,State-gov
16496,Without-pay
38943,Private
38580,Federal-gov
38580,Local-gov
38580,Private
38580,Self-emp-inc
38580,Self-emp-not-inc
38580,State-gov
38580,Without-pay
31183,Federal-gov
31183,Local-gov
31183,Private
31183,Self-emp-inc
31183,Self-emp-not-inc
31183,State-gov
31183,Without-pay
36344,Private
17509,Federal-gov
17509,Local-gov
17509,Private
17509,Self-emp-inc
17509,Self-emp-not-inc
17509,State-gov
17509,Without-pay
35058,Federal-gov
35058,Local-gov
35058,Private
35058,Self-emp-inc
35058,Self-emp-not-inc
35058,State-gov
35058,Without-pay
44273,Federal-gov
44273,Local-gov
44273,Private
44273,Self-emp-inc
44273,Self-emp-not-inc
44273,State-gov
44273,Without-pay
21017,Federal-gov
21017,Local-gov
21017,Private
21017,Self-emp-inc
21017,Self-emp-not-inc
21017,State-gov
21017,Without-pay
44009,Federal-gov
44009,Local-gov
44009,Private
44009,Self-emp-inc
44009,Self-emp-not-inc
44009,State-gov
44009,Without-pay
29560,Federal-gov
29560,Local-gov
29560,Private
29560,Self-emp-inc
29560,Self-emp-not-inc
29560,State-gov
29560,Without-pay
13724,Federal-gov
13724,Local-gov
13724,Private
13724,Self-emp-inc
13724,Self-emp-not-inc
13724,State-gov
13724,Without-pay
11868,Federal-gov
11868,Local-gov
11868,Private
11868,Self-emp-inc
11868,Self-emp-not-inc
11868,State-gov
11868,Without-pay
37172,Private
4056,Federal-gov
4056,Local-gov
4056,Private
4056,Self-emp-inc
4056,Self-emp-not-inc
4056,State-gov
4056,Without-pay
23145,Private
9183,Private
28910,Federal-gov
28910,Local-gov
28910,Private
28910,Self-emp-inc
28910,Self-emp-not-inc
28910,State-gov
28910,Without-pay
42235,Federal-gov
42235,Local-gov
42235,Private
42235,Self-emp-inc
42235,Self-emp-not-inc
42235,State-gov
42235,Without-pay
31295,Federal-gov
31295,Local-gov
31295,Private
31295,Self-emp-inc
31295,Self-emp-not-inc
31295,State-gov
31295,Without-pay
39149,Private
32006,Federal-gov
32006,Local-gov
32006,Private
32006,Self-emp-inc
32006,Self-emp-not-inc
32006,State-gov
32006,Without-pay
28741,Self-emp-inc
28741,Self-emp-not-inc
24661,Private
45125,Self-emp-inc
45125,Self-emp-not-inc
22148,Private
16006,Private
35115,Federal-gov
35115,Local-gov
35115,State-gov
18827,Private
26246,Federal-gov
26246,Local-gov
26246,State-gov
23001,Federal-gov
23001,Local-gov
23001,Private
23001,Self-emp-inc
23001,Self-emp-not-inc
23001,State-gov
23001,Without-pay
1259,Federal-gov
1259,Local-gov
1259,State-gov
20918,Private
43481,Self-emp-inc
43481,Self-emp-not-inc
14953,Federal-gov
14953,Local-gov
14953,Private
14953,Self-emp-inc
14953,Self-emp-not-inc
14953,State-gov
14953,Without-pay
20012,Federal-gov
20012,Local-gov
20012,Private
20012,Self-emp-inc
20012,Self-emp-not-inc
20012,State-gov
20012,Without-pay
18354,Private
30140,Federal-gov
30140,Local-gov
30140,Private
30140,Self-emp-inc
30140,Self-emp-not-inc
30140,State-gov
30140,Without-pay
426,Federal-gov
426,Local-gov
426,Private
426,Self-emp-inc
426,Self-emp-not-inc
426,State-gov
426,Without-pay
8812,Federal-gov
8812,Local-gov
8812,Private
8812,Self-emp-inc
8812,Self-emp-not-inc
8812,State-gov
8812,Without-pay
36822,Federal-gov
36822,Local-gov
36822,Private
36822,Self-emp-inc
36822,Self-emp-not-inc
36822,State-gov
36822,Without-pay
44354,Federal-gov
44354,Local-gov
44354,Private
44354,Self-emp-inc
44354,Self-emp-not-inc
44354,State-gov
44354,Without-pay
1271,Private
29215,Federal-gov
29215,Local-gov
29215,Private
29215,Self-emp-inc
29215,Self-emp-not-inc
29215,State-gov
29215,Without-pay
2444,Private
27255,Federal-gov
27255,Local-gov
27255,State-gov
20037,Private
39762,Private
12443,Federal-gov
12443,Local-gov
12443,Private
12443,Self-emp-inc
12443,Self-emp-not-inc
12443,State-gov
12443,Without-pay
39001,Self-emp-inc
39001,Self-emp-not-inc
17293,Private
35047,Federal-gov
35047,Local-gov
35047,Private
35047,Self-emp-inc
35047,Self-emp-not-inc
35047,State-gov
35047,Without-pay
19651,Federal-gov
19651,Local-gov
19651,Private
19651,Self-emp-inc
19651,Self-emp-not-inc
19651,State-gov
19651,Without-pay
12227,Federal-gov
12227,Local-gov
12227,Private
12227,Self-emp-inc
12227,Self-emp-not-inc
12227,State-gov
12227,Without-pay
6417,Private
23681,Federal-gov
23681,Local-gov
23681,Private
23681,Self-emp-inc
23681,Self-emp-not-inc
23681,State-gov
23681,Without-pay
28578,Federal-gov
28578,Local-gov
28578,Private
28578,Self-emp-inc
28578,Self-emp-not-inc
28578,State-gov
28578,Without-pay
45307,Federal-gov
45307,Local-gov
45307,Private
45307,Self-emp-inc
45307,Self-emp-not-inc
45307,State-gov
45307,Without-pay
40376,Federal-gov
40376,Local-gov
40376,State-gov
3864,Federal-gov
3864,Local-gov
3864,Private
3864,Self-emp-inc
3864,Self-emp-not-inc
3864,State-gov
3864,Without-pay
31597,Federal-gov
31597,Local-gov
31597,Private
31597,Self-emp-inc
31597,Self-emp-not-inc
31597,State-gov
31597,Without-pay
47567,Federal-gov
47567,Local-gov
47567,Private
47567,Self-emp-inc
47567,Self-emp-not-inc
47567,State-gov
47567,Without-pay
19746,Private
13808,Private
11891,Federal-gov
11891,Local-gov
11891,Private
11891,Self-emp-inc
11891,Self-emp-not-inc
11891,State-gov
11891,Without-pay
3889,Federal-gov
3889,Local-gov
3889,Private
3889,Self-emp-inc
3889,Self-emp-not-inc
3889,State-gov
3889,Without-pay
46068,Federal-gov
46068,Local-gov
46068,Private
46068,Self-emp-inc
46068,Self-emp-not-inc
46068,State-gov
46068,Without-pay
2403,Private
4342,Private
12737,Private
32162,Private
25701,Private
3568,Federal-gov
3568,Local-gov
3568,Private
3568,Self-emp-inc
3568,Self-emp-not-inc
3568,State-gov
3568,Without-pay
27456,Federal-gov
27456,Local-gov
27456,Private
27456,Self-emp-inc
27456,Self-emp-not-inc
27456,State-gov
27456,Without-pay
5635,Federal-gov
5635,Local-gov
5635,State-gov
2235,Federal-gov
2235,Local-gov
2235,Private
2235,Self-emp-inc
2235,Self-emp-not-inc
2235,State-gov
2235,Without-pay
10650,Federal-gov
10650,Local-gov
10650,Private
10650,Self-emp-inc
10650,Self-emp-not-inc
10650,State-gov
10650,Without-pay
42033,Federal-gov
42033,Local-gov
42033,Private
42033,Self-emp-inc
42033,Self-emp-not-inc
42033,State-gov
42033,Without-pay
20937,Federal-gov
20937,Local-gov
20937,Private
20937,Self-emp-inc
20937,Self-emp-not-inc
20937,State-gov
20937,Without-pay
29158,Federal-gov
29158,Local-gov
29158,Private
29158,Self-emp-inc
29158,Self-emp-not-inc
29158,State-gov
29158,Without-pay
14519,Federal-gov
14519,Local-gov
14519,Private
14519,Self-emp-inc
14519,Self-emp-not-inc
14519,State-gov
14519,Without-pay
13733,Federal-gov
13733,Local-gov
13733,State-gov
26988,Federal-gov
26988,Local-gov
26988,Private
26988,Self-emp-inc
26988,Self-emp-not-inc
26988,State-gov
26988,Without-pay
28305,Federal-gov
28305,Local-gov
28305,Private
28305,Self-emp-inc
28305,Self-emp-not-inc
28305,State-gov
28305,Without-pay
35460,Federal-gov
35460,Local-gov
35460,Private
35460,Self-emp-inc
35460,Self-emp-not-inc
35460,State-gov
35460,Without-pay
2568,Federal-gov
2568,Local-gov
2568,Private
2568,Self-emp-inc
2568,Self-emp-not-inc
2568,State-gov
2568,Without-pay
22255,Private
29275,Private
39853,Federal-gov
39853,Local-gov
39853,Private
39853,Self-emp-inc
39853,Self-emp-not-inc
39853,State-gov
39853,Without-pay
48556,Federal-gov
48556,Local-gov
48556,Private
48556,Self-emp-inc
48556,Self-emp-not-inc
48556,State-gov
48556,Without-pay
36159,Private
32261,Federal-gov
32261,Local-gov
32261,Private
32261,Self-emp-inc
32261,Self-emp-not-inc
32261,State-gov
32261,Without-pay
27867,Self-emp-inc
27867,Self-emp-not-inc
18784,Private
29306,Federal-gov
29306,Local-gov
29306,Private
29306,Self-emp-inc
29306,Self-emp-not-inc
29306,State-gov
29306,Without-pay
26319,Private
36272,Federal-gov
36272,Local-gov
36272,Private
36272,Self-emp-inc
36272,Self-emp-not-inc
36272,State-gov
36272,Without-pay
26551,Federal-gov
26551,Local-gov
26551,Private
26551,Self-emp-inc
26551,Self-emp-not-inc
26551,State-gov
26551,Without-pay
24194,Private
19955,Federal-gov
19955,Local-gov
19955,Private
19955,Self-emp-inc
19955,Self-emp-not-inc
19955,State-gov
19955,Without-pay
47970,Private
43151,Private
14546,Federal-gov
14546,Local-gov
14546,State-gov
37174,Federal-gov
37174,Local-gov
37174,State-gov
41519,Private
40935,Federal-gov
40935,Local-gov
40935,Private
40935,Self-emp-inc
40935,Self-emp-not-inc
40935,State-gov
40935,Without-pay
26826,Private
37055,Private
27325,Private
20835,Federal-gov
20835,Local-gov
20835,Private
20835,Self-emp-inc
20835,Self-emp-not-inc
20835,State-gov
20835,Without-pay
45878,Private
17273,Federal-gov
17273,Local-gov
17273,State-gov
10303,Private
29661,Federal-gov
29661,Local-gov
29661,Private
29661,Self-emp-inc
29661,Self-emp-not-inc
29661,State-gov
29661,Without-pay
20644,Federal-gov
20644,Local-gov
20644,Private
20644,Self-emp-inc
20644,Self-emp-not-inc
20644,State-gov
20644,Without-pay
34866,Private
34809,Private
17753,Private
42560,Federal-gov
42560,Local-gov
42560,Private
42560,Self-emp-inc
42560,Self-emp-not-inc
42560,State-gov
42560,Without-pay
19640,Self-emp-inc
19640,Self-emp-not-inc
33410,Private
13600,Self-emp-inc
13600,Self-emp-not-inc
42616,Federal-gov
42616,Local-gov
42616,Private
42616,Self-emp-inc
42616,Self-emp-not-inc
42616,State-gov
42616,Without-pay
35785,Private
33227,Federal-gov
33227,Local-gov
33227,Private
33227,Self-emp-inc
33227,Self-emp-not-inc
33227,State-gov
33227,Without-pay
9598,Federal-gov
9598,Local-gov
9598,Private
9598,Self-emp-inc
9598,Self-emp-not-inc
9598,State-gov
9598,Without-pay
32179,Private
22849,Private
25677,Federal-gov
25677,Local-gov
25677,State-gov
28438,Federal-gov
28438,Local-gov
28438,Private
28438,Self-emp-inc
28438,Self-emp-not-inc
28438,State-gov
28438,Without-pay
5376,Federal-gov
5376,Local-gov
5376,Private
5376,Self-emp-inc
5376,Self-emp-not-inc
5376,State-gov
5376,Without-pay
9505,Federal-gov
9505,Local-gov
9505,State-gov
29059,Federal-gov
29059,Local-gov
29059,Private
29059,Self-emp-inc
29059,Self-emp-not-inc
29059,State-gov
29059,Without-pay
29264,Federal-gov
29264,Local-gov
29264,Private
29264,Self-emp-inc
29264,Self-emp-not-inc
29264,State-gov
29264,Without-pay
28939,Federal-gov
28939,Local-gov
28939,Private
28939,Self-emp-inc
28939,Self-emp-not-inc
28939,State-gov
28939,Without-pay
29493,Federal-gov
29493,Local-gov
29493,Private
29493,Self-emp-inc
29493,Self-emp-not-inc
29493,State-gov
29493,Without-pay
12076,Federal-gov
12076,Local-gov
12076,Private
12076,Self-emp-inc
12076,Self-emp-not-inc
12076,State-gov
12076,Without-pay
45379,Private
32663,Private
9458,Private
26147,Self-emp-inc
26147,Self-emp-not-inc
22662,Private
3260,Private
28279,Federal-gov
28279,Local-gov
28279,State-gov
3035,Private
8150,Private
1960,Federal-gov
1960,Local-gov
1960,Private
1960,Self-emp-inc
1960,Self-emp-not-inc
1960,State-gov
1960,Without-pay
2466,Federal-gov
2466,Local-gov
2466,Private
2466,Self-emp-inc
2466,Self-emp-not-inc
2466,State-gov
2466,Without-pay
18097,Self-emp-inc
18097,Self-emp-not-inc
1493,Federal-gov
1493,Local-gov
1493,State-gov
10750,Federal-gov
10750,Local-gov
10750,Private
10750,Self-emp-inc
10750,Self-emp-not-inc
10750,State-gov
10750,Without-pay
28172,Federal-gov
28172,Local-gov
28172,Private
28172,Self-emp-inc
28172,Self-emp-not-inc
28172,State-gov
28172,Without-pay
42069,Federal-gov
42069,Local-gov
42069,Private
42069,Self-emp-inc
42069,Self-emp-not-inc
42069,State-gov
42069,Without-pay
25657,Federal-gov
25657,Local-gov
25657,Private
