record_id,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
14385,40,private_sector,?,?,married,?,?,?,Male,0,0,?,United-States,0
9640,[30-39],?,?,?,Married-civ-spouse,Prof-specialty,related,White,?,0,?,40,United-States,0
17625,?,private_sector,?,high_school_graduate,married,craft,Husband,White,Male,?,0,mittel,?,0
17479,jung,Private,?,high_school_graduate,not_married,?,Other-relative,?,Female,?,?,40,Amerika,0
13461,19,Private,200136,high_school_graduate,Never-married,Sales,related,?,?,0,0,20,United-States,0
9817,40,self_emp,[100000-499999],bachelor_and_higher,married,Prof-specialty,?,?,?,?,[0-99],[40-49],United-States,1
31323,23,Private,[100000-499999],Bachelors,Never-married,professional_management,?,White,?,[0-99],[0-99],mittel,Amerika,0
45241,jung,Private,[100000-499999],?,Married-civ-spouse,?,?,White,?,?,[0-99],?,United-States,0
27199,?,?,[50000-99999],?,not_married,professional_management,Not-in-family,?,?,[0-99],0,?,?,0
34732,?,Private,[100000-499999],HS-grad,married,?,?,Black,?,[5000-9999],0,mittel,?,1
23863,?,?,220944,?,married,Craft-repair,?,White,Male,[0-99],?,viel,?,0
666,[20-29],?,249362,?,?,?,Husband,White,Male,3411,[0-99],40,?,0
28318,[30-39],self_emp,?,Masters,married,Prof-specialty,related,?,?,?,0,?,?,1
23417,?,Private,[100000-499999],11th,?,?,?,White,Male,0,[0-99],mittel,United-States,1
1608,mittel,?,?,?,Married-civ-spouse,Craft-repair,Husband,White,?,[0-99],[0-99],?,United-States,0
32351,[60-69],?,?,?,?,tech,not_related,White,?,[0-99],0,?,Amerika,0
3876,[60-69],Private,?,elementary_school,married,?,Husband,?,Male,[0-99],0,[30-39],Amerika,0
7934,mittel,private_sector,972354,high_school_graduate,Married-civ-spouse,Other-service,Husband,?,Male,[0-99],[0-99],?,United-States,0
15194,[10-19],?,?,high_school_graduate,Never-married,Other-service,related,White,?,[0-99],?,?,United-States,0
28555,?,?,?,?,separeted_divorced,Prof-specialty,not_related,?,?,0,0,48,United-States,0
7870,mittel,Private,?,?,?,?,Husband,?,?,0,?,[40-49],?,1
8024,?,private_sector,[100000-499999],high_school_graduate,?,admin_and_sales,?,?,Male,0,0,40,?,0
25724,?,gov,?,bachelor_and_higher,separeted_divorced,?,Not-in-family,?,?,?,1876,mittel,Amerika,0
23104,27,Private,[50000-99999],?,?,?,?,?,?,[0-99],0,45,Amerika,0
39455,mittel,self_emp,?,?,married,?,Husband,White,?,?,?,[60-69],Amerika,0
24474,[30-39],private_sector,[100000-499999],high_school_graduate,Divorced,craft,not_related,White,Male,0,?,40,Amerika,0
24173,jung,?,?,Assoc-voc,married,serives,?,White,?,[0-99],?,?,?,0
47766,22,private_sector,?,high_school_graduate,not_married,Sales,?,?,Female,?,?,35,?,0
33010,jung,Private,345253,high_school_graduate,Never-married,Adm-clerical,?,?,?,2174,0,40,?,0
12876,38,?,125324,high_school_graduate,?,?,Husband,?,?,?,?,[80-89],United-States,1
23064,26,?,371556,high_school_graduate,Never-married,Adm-clerical,Not-in-family,?,Female,?,[0-99],40,Amerika,0
41448,?,Private,[100000-499999],HS-grad,?,Handlers-cleaners,Not-in-family,White,Male,?,?,[30-39],Amerika,0
44917,jung,?,[13492-49999],high_school_graduate,?,?,?,White,Female,0,[0-99],15,Amerika,0
48288,[30-39],State-gov,171151,high_school_graduate,not_married,admin_and_sales,not_related,?,Female,0,[0-99],mittel,Amerika,0
44318,alt,self_emp,[50000-99999],?,Divorced,serives,?,?,?,0,?,40,?,1
574,jung,Private,158156,bachelor_and_higher,not_married,professional_management,?,White,Female,[0-99],0,viel,?,0
769,?,private_sector,?,HS-grad,Never-married,?,?,?,?,0,?,40,?,0
29308,jung,?,335421,bachelor_and_higher,not_married,professional_management,?,White,?,0,0,?,Amerika,0
37041,35,?,?,?,married,professional_management,?,?,?,?,[0-99],45,Amerika,1
24205,69,private_sector,[100000-499999],bachelor_and_higher,?,Exec-managerial,not_related,White,Female,?,?,[10-19],United-States,0
40668,mittel,Private,349148,high_school_graduate,?,serives,Husband,White,?,0,0,?,?,0
27916,?,private_sector,46442,?,?,Prof-specialty,Wife,?,Female,?,[1000-1999],50,United-States,1
17883,?,Local-gov,293358,high_school_graduate,not_married,professional_management,?,Black,?,?,[0-99],[40-49],?,0
3218,36,?,[100000-499999],?,married,admin_and_sales,Husband,White,?,[0-99],?,mittel,Amerika,1
1703,29,?,112031,HS-grad,?,Craft-repair,?,White,?,[0-99],?,50,United-States,0
34550,jung,?,?,high_school,?,serives,related,?,Male,?,?,?,United-States,0
13716,?,gov,[100000-499999],?,?,?,Not-in-family,?,?,[0-99],?,[40-49],Amerika,0
46729,31,Private,203488,?,Never-married,Transport-moving,?,?,Male,?,?,?,United-States,0
8531,[50-59],?,[100000-499999],Assoc-voc,married,serives,?,White,Male,?,[0-99],mittel,Greece,0
44068,31,Private,230246,?,?,admin_and_sales,Not-in-family,?,?,?,[0-99],mittel,?,0
10191,?,Local-gov,200153,Assoc-acdm,not_married,?,not_related,White,?,[0-99],?,[40-49],United-States,0
30868,[30-39],Private,?,Bachelors,Never-married,?,Not-in-family,?,?,?,[0-99],?,Amerika,0
163,[20-29],Private,88419,?,not_married,Exec-managerial,Not-in-family,?,Female,?,?,40,?,0
304,[20-29],Private,[100000-499999],Some-college,Married-civ-spouse,Adm-clerical,Wife,?,Female,?,0,mittel,Asien,0
41105,?,private_sector,114764,high_school_graduate,?,serives,?,White,?,[0-99],0,[40-49],Amerika,0
21781,jung,?,[100000-499999],bachelor_and_higher,?,admin_and_sales,Unmarried,Asian-Pac-Islander,?,0,0,[40-49],Philippines,0
12086,66,?,?,high_school_graduate,?,Sales,?,?,Female,0,[0-99],[40-49],?,1
15920,[30-39],?,[50000-99999],Bachelors,Married-civ-spouse,admin_and_sales,related,?,?,0,?,[40-49],United-States,1
4480,30,private_sector,[100000-499999],?,Married-civ-spouse,admin_and_sales,Husband,?,?,?,?,mittel,Asien,0
18612,30,?,163604,?,not_married,Prof-specialty,?,?,Female,0,[0-99],[50-59],Amerika,1
31106,?,Local-gov,[100000-499999],Masters,separeted_divorced,Prof-specialty,Not-in-family,?,Female,?,0,33,Amerika,1
17099,[20-29],private_sector,[100000-499999],?,?,Sales,Own-child,White,?,?,0,mittel,United-States,0
20074,?,?,[100000-499999],Some-college,?,craft,?,?,?,7688,[0-99],mittel,United-States,1
23609,jung,?,26842,?,Never-married,?,Not-in-family,?,Female,[0-99],[0-99],[20-29],Amerika,0
4597,[50-59],?,?,Doctorate,?,professional_management,Husband,?,?,?,[0-99],viel,Amerika,1
19396,?,?,?,high_school_graduate,?,?,Not-in-family,?,?,?,?,?,Amerika,0
33644,51,private_sector,175122,high_school_graduate,?,?,related,?,Female,?,?,mittel,United-States,0
2646,mittel,?,161334,high_school_graduate,not_married,?,not_related,?,Female,[0-99],?,?,Nicaragua,0
24022,[20-29],?,?,?,not_married,admin_and_sales,not_related,White,Female,?,0,mittel,?,0
1829,?,private_sector,[100000-499999],high_school_graduate,?,Transport-moving,Unmarried,?,Female,[0-99],?,55,United-States,0
33445,[50-59],private_sector,?,HS-grad,?,?,related,Black,?,[0-99],[0-99],mittel,Amerika,1
28899,[30-39],Private,?,Masters,married,admin_and_sales,?,White,Male,[0-99],[0-99],mittel,Amerika,1
33243,40,?,[100000-499999],?,?,craft,Husband,?,?,?,0,?,Amerika,0
28026,mittel,Private,?,high_school_graduate,?,?,?,White,?,0,?,25,Amerika,0
45926,jung,Private,?,Some-college,Married-civ-spouse,admin_and_sales,related,White,Male,0,?,mittel,Amerika,0
30742,[20-29],private_sector,?,HS-grad,not_married,Farming-fishing,Own-child,?,Male,[0-99],0,[20-29],Amerika,0
8201,[20-29],Private,?,high_school_graduate,not_married,?,?,?,Male,0,?,wenig,?,0
8927,?,private_sector,?,?,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,[0-99],?,mittel,?,1
8697,38,?,217054,?,Divorced,?,not_related,?,Male,?,0,?,?,0
19652,?,private_sector,557236,?,not_married,craft,?,?,?,?,[0-99],?,United-States,0
26993,37,private_sector,?,high_school_graduate,?,Machine-op-inspct,?,White,Male,?,0,[40-49],United-States,1
29316,?,?,?,?,?,?,related,?,Male,[0-99],0,?,?,1
8975,mittel,Private,?,high_school_graduate,Married-civ-spouse,?,related,?,?,0,?,[40-49],Amerika,1
48166,mittel,?,?,high_school_graduate,?,Sales,Not-in-family,?,Female,0,?,[40-49],?,0
23111,mittel,Local-gov,?,12th,?,?,not_related,?,Male,[0-99],[0-99],40,?,0
23613,?,Private,?,?,?,?,Husband,?,Male,0,0,[40-49],Amerika,1
15214,[20-29],?,109430,high_school_graduate,Never-married,Other-service,not_related,?,?,0,0,[40-49],?,0
27148,?,State-gov,389147,high_school_graduate,?,Sales,?,Black,?,?,0,30,United-States,0
20681,[50-59],?,252714,high_school_graduate,married,?,related,White,?,[0-99],0,[40-49],United-States,0
13812,?,Private,[100000-499999],?,not_married,admin_and_sales,?,?,?,0,[0-99],wenig,Amerika,0
23568,?,?,[13492-49999],high_school_graduate,?,?,?,?,?,0,?,?,Amerika,1
1678,jung,?,?,high_school_graduate,?,craft,related,White,Male,0,?,?,?,0
27545,[30-39],?,?,elementary_school,married,Craft-repair,?,White,Male,0,?,[30-39],?,0
23218,jung,private_sector,[100000-499999],high_school_graduate,Never-married,Adm-clerical,not_related,?,Male,0,[0-99],12,Amerika,0
21671,?,self_emp,?,HS-grad,married,?,?,White,Male,[0-99],0,?,United-States,0
27146,?,private_sector,?,Some-college,Never-married,?,not_related,?,?,0,[0-99],?,?,0
10443,?,self_emp,?,10th,Never-married,serives,Own-child,White,?,?,0,24,Amerika,0
36978,[20-29],gov,?,?,not_married,Exec-managerial,?,White,Male,0,[0-99],40,?,0
22532,mittel,self_emp,?,high_school_graduate,married,Craft-repair,Husband,?,?,[0-99],?,mittel,?,0
11412,[30-39],private_sector,?,high_school,Divorced,?,not_related,White,Female,?,[0-99],[30-39],United-States,0
36829,[20-29],private_sector,449101,high_school,?,?,?,White,?,[0-99],[0-99],mittel,United-States,0
7450,47,private_sector,?,HS-grad,married,?,Wife,White,?,?,0,[20-29],United-States,1
30432,40,private_sector,?,HS-grad,married,tech,related,?,Male,[0-99],[0-99],mittel,Amerika,1
18289,?,?,[100000-499999],?,?,Farming-fishing,related,?,Male,[0-99],0,mittel,?,0
6453,mittel,?,[100000-499999],?,Never-married,Exec-managerial,Not-in-family,?,?,14084,?,[60-69],Amerika,1
35286,[10-19],?,?,?,?,?,?,White,Female,0,?,?,Amerika,0
38334,mittel,private_sector,[13492-49999],bachelor_and_higher,Divorced,Prof-specialty,Not-in-family,White,?,?,?,[80-89],?,1
4098,?,Private,430471,?,?,Handlers-cleaners,?,?,?,[0-99],[0-99],[40-49],?,0
45509,39,gov,?,high_school_graduate,married,admin_and_sales,Husband,White,?,[0-99],[0-99],mittel,United-States,0
27459,38,Private,[100000-499999],?,?,Craft-repair,related,?,Female,?,0,[20-29],?,0
43702,mittel,gov,[100000-499999],?,separeted_divorced,professional_management,Unmarried,?,?,?,?,?,?,0
48640,?,private_sector,?,high_school_graduate,?,serives,?,White,?,?,[0-99],mittel,?,1
43907,?,?,157980,HS-grad,Divorced,Adm-clerical,not_related,White,?,[0-99],?,32,?,0
43418,mittel,?,?,?,Divorced,Exec-managerial,Not-in-family,?,Male,0,0,mittel,Amerika,0
32259,[60-69],?,?,?,not_married,?,not_related,White,?,?,?,[30-39],United-States,0
42947,43,?,211860,high_school_graduate,?,?,related,?,Male,[0-99],[0-99],40,United-States,1
8957,44,self_emp,[100000-499999],?,?,?,related,White,?,?,0,50,Amerika,0
2898,?,Local-gov,[100000-499999],bachelor_and_higher,not_married,Prof-specialty,?,?,Male,[0-99],?,mittel,?,0
1929,mittel,Private,[100000-499999],bachelor_and_higher,?,professional_management,Not-in-family,?,?,?,[0-99],viel,?,0
30001,[20-29],private_sector,?,high_school_graduate,Never-married,admin_and_sales,?,Black,?,?,0,mittel,?,0
43026,?,gov,319280,high_school_graduate,not_married,Tech-support,not_related,?,?,0,[0-99],mittel,?,0
31354,?,?,[100000-499999],Bachelors,Married-civ-spouse,craft,related,White,Male,0,0,?,?,1
1302,?,Self-emp-inc,?,Some-college,?,?,Wife,?,?,0,0,40,United-States,1
16336,[40-49],Private,?,bachelor_and_higher,married,?,related,?,?,0,?,mittel,Asien,0
35979,[20-29],?,[100000-499999],?,Never-married,?,Own-child,?,?,[0-99],[0-99],?,?,0
1633,27,?,127796,?,Never-married,craft,Not-in-family,White,?,[0-99],0,35,?,0
16540,[30-39],Private,?,HS-grad,not_married,Handlers-cleaners,Own-child,White,Male,0,?,40,United-States,0
18548,?,Private,151443,high_school_graduate,Never-married,tech,?,Black,?,[0-99],[0-99],?,?,0
31502,?,Self-emp-not-inc,[50000-99999],?,married,Transport-moving,related,?,?,[2000-4999],?,?,?,1
48537,mittel,Private,[13492-49999],Some-college,Divorced,admin_and_sales,Not-in-family,White,?,0,0,?,United-States,0
9900,?,Private,295510,?,married,professional_management,?,White,?,[0-99],?,45,Amerika,1
39979,[40-49],?,242559,Some-college,separeted_divorced,?,Not-in-family,?,?,?,[1000-1999],?,United-States,0
18392,?,self_emp,?,high_school_graduate,not_married,Farming-fishing,related,White,Male,0,?,?,United-States,0
12211,22,private_sector,?,?,Never-married,Adm-clerical,Own-child,?,Male,0,?,?,Amerika,0
13805,34,self_emp,?,Bachelors,Never-married,professional_management,Not-in-family,White,?,0,0,[50-59],United-States,0
26648,[30-39],Private,?,bachelor_and_higher,?,Prof-specialty,?,White,?,0,?,mittel,United-States,0
19335,[50-59],private_sector,210736,?,Married-civ-spouse,professional_management,related,White,Male,[2000-4999],?,?,?,1
7295,jung,?,?,?,not_married,Adm-clerical,Own-child,?,?,[0-99],[0-99],mittel,?,0
46311,mittel,?,?,Assoc-acdm,not_married,?,?,White,?,[0-99],0,50,?,0
29775,[40-49],self_emp,238188,high_school_graduate,Married-civ-spouse,craft,Husband,White,Male,?,0,viel,?,0
33088,[40-49],self_emp,240900,?,?,professional_management,?,?,Male,?,0,mittel,Amerika,0
9460,49,State-gov,?,Some-college,Never-married,Adm-clerical,?,White,?,[0-99],?,?,?,0
19935,jung,?,[100000-499999],high_school_graduate,Never-married,Adm-clerical,Own-child,White,?,?,[0-99],40,?,0
13495,alt,?,?,?,?,craft,?,White,Male,0,0,?,?,0
29823,?,Private,187983,bachelor_and_higher,married,Sales,?,White,Female,0,[0-99],mittel,Amerika,0
11520,[40-49],Local-gov,?,?,not_married,Adm-clerical,?,Black,?,?,[0-99],[40-49],United-States,0
19932,39,Private,119272,high_school,separeted_divorced,Transport-moving,not_related,White,?,[0-99],[0-99],?,?,0
47059,mittel,private_sector,[13492-49999],Some-college,married,Transport-moving,?,?,?,0,?,80,Amerika,1
35148,44,?,[100000-499999],high_school_graduate,?,?,?,White,?,[0-99],[0-99],38,Amerika,0
24341,mittel,Private,209320,HS-grad,?,Other-service,not_related,?,?,[0-99],?,40,Amerika,0
35010,73,Local-gov,222702,?,Married-civ-spouse,?,?,White,?,0,?,wenig,United-States,0
939,?,?,?,Bachelors,Never-married,?,not_related,?,?,?,[0-99],[40-49],United-States,1
22704,?,Private,[100000-499999],Some-college,?,professional_management,Husband,?,?,[0-99],?,[40-49],?,1
26909,alt,?,[100000-499999],?,?,Prof-specialty,Husband,Black,?,?,0,mittel,?,1
5613,?,Private,?,high_school_graduate,?,admin_and_sales,?,?,?,?,?,?,United-States,0
29648,mittel,Private,?,high_school_graduate,Divorced,tech,?,White,?,0,[0-99],[40-49],Amerika,0
601,19,Private,217039,high_school_graduate,not_married,?,Own-child,White,?,[0-99],0,wenig,?,0
14722,31,Private,199883,high_school,?,craft,related,?,?,?,[0-99],40,Amerika,0
34443,?,Private,?,?,?,?,Husband,?,Male,?,0,[50-59],Amerika,1
4175,[40-49],?,[100000-499999],?,Separated,Other-service,Not-in-family,?,Male,[0-99],[0-99],?,Amerika,0
23011,[40-49],Self-emp-inc,186410,bachelor_and_higher,?,Other-service,?,?,Male,[0-99],0,?,Amerika,1
12781,?,private_sector,351711,Some-college,married,admin_and_sales,?,White,Male,?,0,40,?,0
14477,[30-39],gov,[100000-499999],high_school_graduate,Married-civ-spouse,?,related,?,?,0,0,[40-49],United-States,0
6991,[50-59],Local-gov,174132,bachelor_and_higher,married,Prof-specialty,Wife,?,Female,?,?,?,?,1
26806,?,?,[50000-99999],bachelor_and_higher,Married-civ-spouse,Tech-support,Husband,White,?,?,[0-99],[60-69],?,1
27999,jung,private_sector,?,?,not_married,Adm-clerical,?,White,Female,0,?,45,?,0
36135,27,Private,?,high_school_graduate,Never-married,?,Other-relative,Black,Male,[0-99],[1000-1999],40,Amerika,0
46790,47,?,?,?,?,Exec-managerial,related,Black,Male,[0-99],?,40,United-States,1
25915,33,?,182926,Bachelors,Married-civ-spouse,professional_management,Husband,White,Male,15024,0,50,?,1
24226,?,?,240841,Masters,?,Prof-specialty,Not-in-family,?,Female,[0-99],?,?,United-States,0
21583,jung,?,248749,Some-college,?,?,related,?,Male,?,?,20,United-States,0
13391,mittel,Private,185407,?,Married-civ-spouse,?,Husband,?,?,0,[0-99],40,Amerika,0
34458,66,Self-emp-not-inc,?,HS-grad,not_married,Farming-fishing,related,White,Male,[0-99],0,20,United-States,0
8464,?,?,156025,high_school_graduate,separeted_divorced,?,Unmarried,?,?,[0-99],[0-99],[40-49],Amerika,0
2777,jung,self_emp,[100000-499999],high_school_graduate,Divorced,?,Not-in-family,White,?,[0-99],?,viel,?,0
18581,[10-19],private_sector,?,?,?,Other-service,?,?,?,[0-99],?,[20-29],Amerika,0
4847,?,private_sector,253438,high_school_graduate,Married-civ-spouse,Exec-managerial,related,?,Male,0,[0-99],?,United-States,1
20254,?,Local-gov,660461,HS-grad,?,Adm-clerical,not_related,?,?,[0-99],[0-99],wenig,Amerika,0
36450,mittel,Private,[100000-499999],high_school_graduate,?,Sales,related,?,Male,?,[0-99],?,?,0
42048,mittel,?,155781,?,Divorced,Prof-specialty,not_related,?,Male,[0-99],?,mittel,United-States,1
15465,mittel,gov,?,high_school_graduate,Divorced,?,?,?,Female,?,[0-99],[40-49],United-States,0
42021,alt,private_sector,?,?,Never-married,Protective-serv,Not-in-family,?,Male,0,?,?,United-States,0
16895,?,State-gov,[13492-49999],Bachelors,?,professional_management,related,?,?,?,[0-99],?,United-States,0
30025,[20-29],private_sector,[100000-499999],?,Never-married,Transport-moving,related,White,Male,0,?,35,Amerika,0
48025,?,State-gov,?,Bachelors,Married-civ-spouse,?,related,White,?,[0-99],?,?,United-States,1
37923,37,?,180667,high_school_graduate,married,Protective-serv,related,?,Male,?,0,40,?,0
23018,35,Private,[100000-499999],?,married,admin_and_sales,related,White,?,0,0,?,?,1
13825,[50-59],self_emp,[100000-499999],10th,married,craft,Husband,?,Male,[0-99],0,[30-39],?,0
4101,57,Private,[100000-499999],high_school_graduate,?,serives,related,?,?,[0-99],?,[70-79],Amerika,0
11911,?,private_sector,[100000-499999],Bachelors,separeted_divorced,?,Unmarried,White,?,0,[0-99],[10-19],Amerika,0
23189,52,?,?,high_school,Married-civ-spouse,Transport-moving,?,White,?,[0-99],[0-99],mittel,United-States,0
33402,19,?,?,?,?,protective,Own-child,?,?,[0-99],0,40,United-States,0
19131,[40-49],?,[50000-99999],high_school_graduate,separeted_divorced,Adm-clerical,?,White,?,0,?,40,United-States,0
45485,mittel,?,[13492-49999],Bachelors,?,Prof-specialty,?,White,?,0,?,?,Amerika,1
8732,jung,?,[100000-499999],?,Never-married,Other-service,?,White,?,[2000-4999],?,mittel,Amerika,0
12898,48,?,199590,HS-grad,?,Other-service,Husband,?,Male,?,[0-99],mittel,Mexico,1
524,44,?,?,high_school_graduate,Divorced,?,Unmarried,?,Male,?,0,58,United-States,1
21772,[30-39],self_emp,199346,Some-college,Married-civ-spouse,?,?,White,Female,0,[0-99],?,United-States,0
5433,56,gov,?,high_school_graduate,separeted_divorced,?,not_related,?,Female,[0-99],?,?,?,0
33017,?,gov,[100000-499999],Some-college,?,protective,Own-child,White,Male,[0-99],1721,35,United-States,0
7847,[20-29],private_sector,58916,high_school_graduate,?,admin_and_sales,?,White,Female,0,?,mittel,?,0
47058,?,?,[100000-499999],high_school_graduate,not_married,Adm-clerical,Own-child,White,?,0,0,[30-39],Amerika,0
30959,mittel,?,?,HS-grad,separeted_divorced,Sales,not_related,White,Female,0,[0-99],mittel,?,0
4420,[50-59],Private,[100000-499999],?,?,?,?,Black,Male,?,[0-99],?,United-States,0
23965,?,private_sector,?,Masters,married,Prof-specialty,related,?,?,?,1977,mittel,United-States,1
24768,?,Private,?,?,Married-civ-spouse,Transport-moving,related,?,?,[0-99],0,?,?,0
20905,[20-29],Private,161478,bachelor_and_higher,not_married,Prof-specialty,?,?,?,[0-99],?,[40-49],United-States,0
17038,?,?,[100000-499999],high_school_graduate,Never-married,?,?,White,Female,0,[0-99],mittel,United-States,0
14651,43,?,174491,?,Divorced,Tech-support,Not-in-family,?,?,?,0,mittel,United-States,0
17639,[50-59],State-gov,[50000-99999],Some-college,Divorced,Adm-clerical,?,?,?,?,0,?,United-States,0
41390,?,?,[50000-99999],?,not_married,Prof-specialty,Not-in-family,White,?,0,[0-99],[50-59],United-States,0
11984,?,gov,?,?,married,protective,?,?,?,0,0,40,United-States,1
10100,[20-29],?,120126,high_school,not_married,?,related,White,?,?,[0-99],mittel,?,0
43266,jung,Local-gov,229005,Some-college,Never-married,?,not_related,Black,Female,?,[0-99],?,United-States,0
43296,[80-90],?,?,?,Never-married,craft,?,White,Male,11678,[0-99],[40-49],?,1
45230,35,gov,88215,bachelor_and_higher,Married-civ-spouse,professional_management,related,Asian-Pac-Islander,Female,?,0,[40-49],?,1
25180,31,?,?,?,Married-civ-spouse,Adm-clerical,related,White,Female,[0-99],?,mittel,United-States,1
22366,mittel,?,[100000-499999],Bachelors,married,professional_management,Husband,White,Male,?,[0-99],[60-69],Amerika,0
14802,[40-49],?,?,Assoc-voc,Married-civ-spouse,Sales,Husband,?,?,0,[0-99],mittel,United-States,1
46301,mittel,?,[100000-499999],Bachelors,Married-civ-spouse,professional_management,Husband,White,Male,0,0,?,United-States,1
10623,38,State-gov,267540,high_school_graduate,?,admin_and_sales,Unmarried,Black,?,[0-99],?,?,United-States,0
6153,?,Self-emp-not-inc,?,?,not_married,professional_management,Not-in-family,?,?,[0-99],[0-99],mittel,United-States,0
42681,29,?,?,Some-college,?,Farming-fishing,Unmarried,White,?,0,0,?,?,0
15216,[20-29],self_emp,[100000-499999],high_school_graduate,not_married,Other-service,?,?,?,?,?,?,Amerika,0
20641,[40-49],self_emp,[13492-49999],Bachelors,Married-civ-spouse,admin_and_sales,?,?,Male,[0-99],[0-99],50,Amerika,1
25709,[20-29],?,186213,?,married,?,?,?,?,[0-99],?,[50-59],United-States,1
45011,?,gov,?,high_school_graduate,Married-civ-spouse,Craft-repair,related,Black,Male,?,[0-99],mittel,United-States,1
45035,41,private_sector,?,?,Married-civ-spouse,professional_management,Husband,White,Male,[0-99],0,viel,?,1
1229,alt,?,208426,bachelor_and_higher,married,?,?,?,Male,?,0,?,?,0
18319,mittel,?,193565,?,Married-civ-spouse,craft,Husband,White,Male,?,0,[40-49],United-States,0
19391,mittel,?,236861,high_school_graduate,Never-married,?,Not-in-family,?,?,0,?,45,Amerika,0
29749,?,?,333953,high_school,?,?,Other-relative,White,?,[0-99],?,?,Amerika,0
24765,mittel,private_sector,89559,?,married,admin_and_sales,?,?,Female,0,?,[40-49],United-States,0
18076,36,?,?,?,?,?,Husband,White,Male,0,[1000-1999],[50-59],United-States,1
29760,[50-59],Local-gov,?,HS-grad,married,Protective-serv,Husband,?,Male,3908,[0-99],[40-49],Amerika,0
18375,21,private_sector,[50000-99999],high_school_graduate,not_married,?,related,White,Female,[0-99],[0-99],?,United-States,0
34107,25,?,[13492-49999],?,Never-married,?,related,White,Male,?,?,40,Amerika,0
18158,?,?,40915,Bachelors,Never-married,?,Not-in-family,White,Female,0,?,wenig,?,0
35016,24,Self-emp-inc,?,?,not_married,Sales,related,?,?,?,0,wenig,United-States,0
44928,?,?,?,7th-8th,married,Other-service,?,White,?,[0-99],?,20,?,0
13051,[20-29],private_sector,[100000-499999],?,?,serives,Own-child,Black,Male,?,[0-99],wenig,United-States,0
28669,[50-59],?,[100000-499999],bachelor_and_higher,Married-civ-spouse,tech,related,?,Male,?,[1000-1999],?,Germany,1
42523,mittel,?,[100000-499999],?,separeted_divorced,admin_and_sales,Unmarried,Black,?,0,1138,40,?,0
36400,?,Private,[100000-499999],?,?,craft,Husband,?,?,?,0,[30-39],United-States,1
48092,[20-29],?,?,Some-college,Never-married,Transport-moving,not_related,?,?,?,0,wenig,?,0
33625,37,Private,?,Some-college,Never-married,?,Not-in-family,?,Male,[0-99],?,50,?,0
23369,?,?,?,?,?,Prof-specialty,Not-in-family,?,Male,0,[0-99],50,Amerika,0
47024,[30-39],Federal-gov,[100000-499999],high_school_graduate,not_married,Adm-clerical,not_related,Other,Female,1506,0,mittel,?,0
42470,mittel,Private,302903,Some-college,?,professional_management,related,?,?,?,?,40,United-States,1
15473,[20-29],private_sector,?,11th,not_married,?,?,White,?,?,0,mittel,?,0
15237,22,Private,?,Some-college,Never-married,admin_and_sales,?,?,?,[0-99],?,wenig,?,0
22034,mittel,private_sector,32146,Masters,not_married,?,not_related,?,Male,[0-99],[0-99],viel,?,0
48291,[40-49],self_emp,[100000-499999],HS-grad,Married-civ-spouse,craft,?,?,Male,[0-99],0,?,United-States,0
24715,[10-19],private_sector,?,?,Never-married,?,related,White,Female,0,?,30,Amerika,0
34046,44,gov,[50000-99999],?,?,?,not_related,?,?,?,?,?,United-States,0
10870,?,Private,30916,HS-grad,?,Transport-moving,related,White,?,0,0,[50-59],Amerika,1
1551,17,Private,130806,?,Never-married,serives,related,White,Male,0,[0-99],wenig,?,0
1727,jung,private_sector,[100000-499999],high_school_graduate,separeted_divorced,?,Not-in-family,?,?,[0-99],0,mittel,Amerika,0
27821,30,Private,270889,high_school_graduate,Married-civ-spouse,admin_and_sales,Husband,?,?,[0-99],[0-99],[40-49],United-States,1
26765,mittel,gov,100480,bachelor_and_higher,Married-civ-spouse,?,?,White,?,[0-99],0,viel,Amerika,1
6583,mittel,Private,[100000-499999],high_school,?,serives,not_related,?,?,[0-99],?,?,Guatemala,0
4327,[40-49],private_sector,?,?,married,?,Husband,White,?,?,[0-99],?,United-States,1
8309,?,private_sector,?,HS-grad,Divorced,?,?,White,Female,?,0,[60-69],United-States,0
20454,[40-49],?,?,?,?,?,?,?,Female,0,0,?,Amerika,0
12141,46,Self-emp-inc,120131,bachelor_and_higher,Married-civ-spouse,?,Husband,White,Male,[20000-99999],0,?,Amerika,1
36728,?,private_sector,166416,HS-grad,Married-civ-spouse,?,related,?,Male,[0-99],0,mittel,Amerika,0
26724,?,?,?,high_school,Married-civ-spouse,?,?,White,?,?,0,[40-49],?,0
9829,[50-59],?,[100000-499999],high_school_graduate,?,Protective-serv,?,?,?,?,0,40,Amerika,0
31524,?,Self-emp-not-inc,[50000-99999],?,Married-civ-spouse,?,Husband,White,?,?,?,?,Amerika,1
11278,58,private_sector,102509,high_school,separeted_divorced,Transport-moving,not_related,?,Male,0,[0-99],[50-59],United-States,0
25461,?,?,?,bachelor_and_higher,?,Prof-specialty,Husband,?,Male,?,0,40,Amerika,0
26100,?,self_emp,173716,bachelor_and_higher,married,Sales,?,White,Male,0,0,45,?,1
5057,[20-29],gov,[50000-99999],high_school_graduate,?,Other-service,?,White,Male,[0-99],0,mittel,?,0
