record_id,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
95,[20-29],?,?,?,?,?,?,?,?,?,[0-99],?,Amerika,0
30055,?,?,[100000-499999],high_school_graduate,?,professional_management,?,?,?,[0-99],?,[40-49],Amerika,0
21582,[30-39],private_sector,?,?,married,craft,related,?,?,[10000-19999],[0-99],[80-89],?,1
8867,?,?,[50000-99999],high_school,?,craft,?,?,?,[0-99],[0-99],mittel,?,0
16012,[40-49],?,?,bachelor_and_higher,?,admin_and_sales,?,?,?,[0-99],[0-99],?,?,1
27385,?,?,[100000-499999],high_school,?,?,not_related,?,?,[1000-1999],?,?,Amerika,0
14025,[20-29],private_sector,?,high_school_graduate,not_married,?,related,?,?,[0-99],?,?,Amerika,0
14985,?,?,?,?,separeted_divorced,?,?,?,?,?,?,?,Amerika,0
14706,alt,private_sector,?,high_school_graduate,not_married,?,not_related,?,?,?,[0-99],mittel,Amerika,0
16330,?,?,?,?,?,?,related,?,?,[0-99],[0-99],mittel,?,0
765,mittel,?,[100000-499999],?,separeted_divorced,?,?,?,?,?,?,mittel,?,0
29456,[20-29],?,[100000-499999],?,?,?,related,?,?,?,[0-99],mittel,Amerika,0
3886,?,?,?,?,married,?,related,?,?,?,?,mittel,?,1
31182,?,private_sector,[50000-99999],high_school_graduate,married,craft,?,?,?,?,[0-99],[40-49],?,1
39119,?,private_sector,?,high_school_graduate,?,serives,?,?,?,?,?,mittel,Amerika,0
2455,[30-39],private_sector,?,?,separeted_divorced,tech,?,?,?,[0-99],[0-99],mittel,?,0
31039,[10-19],?,?,high_school,not_married,serives,related,?,?,?,?,[10-19],?,0
35005,[20-29],private_sector,?,high_school_graduate,?,?,related,?,?,[0-99],[0-99],[30-39],Amerika,0
5004,[30-39],private_sector,[50000-99999],high_school_graduate,?,?,related,?,?,[0-99],?,[40-49],?,0
12779,?,?,[100000-499999],?,?,?,related,?,?,[0-99],?,[30-39],?,1
12882,[40-49],private_sector,?,bachelor_and_higher,?,?,?,?,?,[0-99],?,mittel,?,1
3728,mittel,private_sector,[100000-499999],?,married,?,related,?,?,?,[0-99],mittel,Amerika,0
1309,mittel,private_sector,?,?,?,craft,?,?,?,?,[0-99],[40-49],?,1
12340,[40-49],private_sector,[50000-99999],?,?,?,?,?,?,?,?,[40-49],Amerika,0
23775,?,gov,?,?,not_married,?,not_related,?,?,?,[0-99],?,Amerika,0
8707,?,?,[100000-499999],?,not_married,professional_management,not_related,?,?,[0-99],?,[40-49],?,0
8033,[20-29],private_sector,[50000-99999],?,separeted_divorced,?,not_related,?,?,[0-99],[0-99],[20-29],?,0
6339,[40-49],?,?,high_school_graduate,?,?,related,?,?,[0-99],?,[40-49],Amerika,0
44498,?,private_sector,[100000-499999],?,married,admin_and_sales,?,?,?,[0-99],[0-99],viel,?,1
36470,?,private_sector,?,?,married,craft,related,?,?,[0-99],[0-99],?,Amerika,0
7234,[50-59],gov,?,?,?,?,not_related,?,?,[0-99],[0-99],[40-49],Amerika,0
21013,[30-39],?,?,bachelor_and_higher,married,?,?,?,?,?,?,?,Amerika,1
28277,jung,private_sector,[13492-49999],?,not_married,serives,related,?,?,[0-99],?,mittel,?,0
40582,[20-29],private_sector,?,?,married,?,related,?,?,?,?,[40-49],Amerika,0
18519,[70-79],gov,[100000-499999],high_school_graduate,?,?,related,?,?,[20000-99999],[0-99],[40-49],Amerika,1
24487,?,?,?,?,?,?,related,?,?,[0-99],?,[20-29],Amerika,0
15566,?,?,[100000-499999],?,married,protective,?,?,?,?,?,[60-69],?,0
43913,mittel,?,?,high_school,?,?,?,?,?,?,[0-99],?,?,0
20405,?,?,[100000-499999],high_school_graduate,?,craft,related,?,?,[0-99],[0-99],?,Amerika,0
43135,[40-49],?,[100000-499999],high_school_graduate,married,admin_and_sales,related,?,?,[5000-9999],?,[40-49],Amerika,1
1974,[30-39],?,[100000-499999],?,?,?,?,?,?,[0-99],[0-99],?,?,0
22659,?,?,?,high_school_graduate,?,admin_and_sales,?,?,?,[0-99],?,mittel,Amerika,0
22275,mittel,?,[100000-499999],?,married,?,?,?,?,?,?,mittel,Amerika,1
14820,?,?,?,?,married,serives,?,?,?,[0-99],?,?,?,0
14910,mittel,?,[100000-499999],?,?,?,?,?,?,[0-99],[0-99],[40-49],?,0
14064,alt,private_sector,[100000-499999],?,?,?,?,?,?,?,[0-99],mittel,Amerika,0
9676,alt,self_emp,[100000-499999],?,?,craft,?,?,?,[0-99],[2000-4356],[10-19],Amerika,1
44343,alt,self_emp,?,?,married,serives,?,?,?,?,[0-99],[40-49],Amerika,0
33830,?,private_sector,[50000-99999],high_school_graduate,separeted_divorced,?,?,?,?,[0-99],?,mittel,Amerika,0
13323,?,?,[100000-499999],high_school_graduate,?,?,related,?,?,?,[0-99],mittel,?,0
38530,?,?,[100000-499999],?,separeted_divorced,?,not_related,?,?,?,[0-99],[40-49],Amerika,0
4047,?,private_sector,[100000-499999],high_school_graduate,?,serives,?,?,?,?,[0-99],[40-49],?,0
23095,mittel,?,[50000-99999],high_school_graduate,?,admin_and_sales,not_related,?,?,?,?,mittel,Amerika,0
31515,?,?,[100000-499999],?,?,craft,related,?,?,?,[0-99],mittel,Amerika,1
42372,?,?,[100000-499999],bachelor_and_higher,not_married,admin_and_sales,related,?,?,[0-99],[0-99],[20-29],Europa,0
44118,[30-39],?,[100000-499999],?,separeted_divorced,professional_management,not_related,?,?,?,[0-99],mittel,Amerika,0
36324,mittel,gov,?,bachelor_and_higher,not_married,professional_management,?,?,?,?,?,?,Amerika,1
23100,[60-69],private_sector,[100000-499999],?,?,craft,?,?,?,[0-99],[0-99],[20-29],?,0
35230,?,?,[100000-499999],?,married,admin_and_sales,related,?,?,[5000-9999],[0-99],wenig,?,1
19442,?,?,?,?,?,professional_management,?,?,?,[0-99],[0-99],mittel,Amerika,0
17749,[20-29],?,?,?,not_married,?,not_related,?,?,[0-99],[0-99],mittel,Amerika,0
44072,[30-39],gov,[50000-99999],high_school_graduate,?,professional_management,related,?,?,[0-99],?,[40-49],Amerika,1
7447,?,?,?,high_school_graduate,?,protective,related,?,?,?,?,?,?,0
38550,?,private_sector,[500000-1490400],?,not_married,serives,?,?,?,?,[0-99],?,?,0
13349,[50-59],?,?,high_school_graduate,?,craft,related,?,?,[0-99],[0-99],[50-59],Amerika,0
44781,[30-39],private_sector,[100000-499999],high_school_graduate,?,admin_and_sales,?,?,?,?,?,mittel,Amerika,0
38071,mittel,private_sector,[50000-99999],?,?,admin_and_sales,related,?,?,[0-99],[0-99],mittel,?,1
19899,alt,?,?,bachelor_and_higher,separeted_divorced,admin_and_sales,?,?,?,?,[0-99],?,?,0
32134,alt,private_sector,?,high_school_graduate,?,?,?,?,?,?,?,mittel,?,0
38444,?,?,?,bachelor_and_higher,separeted_divorced,professional_management,not_related,?,?,[0-99],[0-99],viel,?,0
14115,[30-39],?,[13492-49999],high_school_graduate,married,?,related,?,?,[0-99],[0-99],?,Amerika,0
14793,[40-49],private_sector,?,?,?,professional_management,?,?,?,?,[0-99],[40-49],?,1
48103,[30-39],?,?,?,?,serives,not_related,?,?,?,?,[20-29],Amerika,0
5197,alt,private_sector,[100000-499999],?,?,?,related,?,?,?,?,mittel,?,0
37835,jung,?,[50000-99999],bachelor_and_higher,not_married,?,not_related,?,?,[0-99],?,[40-49],Amerika,0
21024,mittel,?,?,?,?,?,?,?,?,[0-99],?,mittel,?,1
24058,?,private_sector,?,high_school,not_married,?,?,?,?,?,?,?,?,0
19881,[10-19],private_sector,[100000-499999],?,not_married,?,?,?,?,?,[0-99],[20-29],?,0
21798,?,private_sector,?,elementary_school,married,tech,related,?,?,?,?,?,Asien,0
14719,?,gov,[100000-499999],?,?,?,?,?,?,?,?,mittel,?,0
41207,mittel,?,?,?,separeted_divorced,?,not_related,?,?,?,?,mittel,?,0
27832,?,?,?,bachelor_and_higher,married,?,?,?,?,?,?,[50-59],?,1
19389,?,?,?,?,?,?,?,?,?,?,[0-99],[30-39],?,0
30618,?,private_sector,?,high_school_graduate,?,?,not_related,?,?,?,[0-99],?,Amerika,0
21150,[40-49],private_sector,[100000-499999],?,married,tech,?,?,?,?,[0-99],?,?,1
26442,[60-69],self_emp,[100000-499999],?,?,?,?,?,?,[20000-99999],?,[30-39],Amerika,1
18153,mittel,private_sector,?,bachelor_and_higher,married,admin_and_sales,?,?,?,[0-99],[0-99],mittel,?,1
14260,[20-29],private_sector,[100000-499999],?,not_married,serives,?,?,?,?,[0-99],wenig,?,0
19905,[40-49],private_sector,[100000-499999],?,?,admin_and_sales,?,?,?,?,[0-99],?,?,0
171,[20-29],gov,[100000-499999],high_school_graduate,married,?,?,?,?,[0-99],[0-99],?,Amerika,0
17667,jung,?,[100000-499999],?,?,serives,related,?,?,[0-99],[0-99],?,Amerika,0
31063,?,self_emp,[100000-499999],?,not_married,?,related,?,?,?,[0-99],[20-29],?,0
30445,jung,?,?,?,?,?,related,?,?,?,[0-99],[60-69],?,0
48071,[40-49],?,[100000-499999],high_school_graduate,married,professional_management,related,?,?,?,?,[40-49],?,0
18518,[10-19],private_sector,[100000-499999],?,not_married,?,related,?,?,?,[0-99],?,Amerika,0
17384,[40-49],private_sector,[100000-499999],?,married,?,?,?,?,[0-99],?,[40-49],?,0
14223,mittel,?,?,?,separeted_divorced,?,?,?,?,[0-99],[0-99],?,Amerika,0
13792,mittel,?,[100000-499999],?,not_married,?,related,?,?,[0-99],[0-99],?,?,0
30314,[50-59],self_emp,?,?,married,craft,related,?,?,[0-99],[0-99],?,?,0
25087,?,private_sector,[100000-499999],?,married,professional_management,?,?,?,[0-99],[0-99],[60-69],Amerika,1
15918,[50-59],private_sector,?,?,?,?,related,?,?,?,?,?,?,0
24521,[50-59],private_sector,[500000-1490400],?,married,craft,?,?,?,[0-99],[0-99],?,?,0
24999,?,?,?,bachelor_and_higher,?,?,related,?,?,[0-99],?,mittel,Amerika,0
4542,[20-29],private_sector,[100000-499999],high_school_graduate,?,?,?,?,?,?,[0-99],?,Amerika,0
17430,?,?,[100000-499999],?,married,?,?,?,?,?,[0-99],?,Amerika,0
16667,mittel,?,[100000-499999],?,?,professional_management,?,?,?,[0-99],[0-99],[30-39],?,1
27648,[50-59],private_sector,?,high_school_graduate,?,?,?,?,?,?,[0-99],mittel,Amerika,0
48165,jung,private_sector,[100000-499999],?,?,admin_and_sales,?,?,?,[0-99],?,[40-49],?,0
24632,[20-29],private_sector,[100000-499999],?,?,serives,related,?,?,[0-99],?,[40-49],Asien,0
10649,?,private_sector,?,?,not_married,craft,related,?,?,[0-99],?,[40-49],Amerika,0
6072,mittel,?,[100000-499999],?,?,admin_and_sales,not_related,?,?,[0-99],?,?,Amerika,0
28253,mittel,private_sector,?,?,not_married,craft,?,?,?,?,[0-99],[40-49],Amerika,0
21064,mittel,?,?,?,?,?,not_related,?,?,[0-99],[2000-4356],[40-49],Amerika,0
5554,mittel,?,[100000-499999],?,married,?,?,?,?,?,[0-99],mittel,Amerika,0
24919,[30-39],private_sector,?,?,?,admin_and_sales,related,?,?,?,?,[40-49],?,1
3376,?,self_emp,?,high_school,?,?,related,?,?,?,?,?,Amerika,0
39286,jung,?,?,bachelor_and_higher,?,tech,?,?,?,?,[1000-1999],mittel,Amerika,0
28750,jung,private_sector,[100000-499999],?,?,?,related,?,?,[0-99],[0-99],[40-49],Amerika,0
15368,jung,self_emp,?,?,not_married,?,not_related,?,?,?,[0-99],[40-49],Amerika,0
39260,?,private_sector,?,high_school_graduate,?,?,related,?,?,?,[0-99],?,Amerika,0
3907,?,private_sector,[100000-499999],high_school_graduate,not_married,admin_and_sales,not_related,?,?,?,?,[40-49],Amerika,0
33589,jung,private_sector,?,?,not_married,admin_and_sales,not_related,?,?,?,[0-99],mittel,?,0
1975,mittel,private_sector,[100000-499999],bachelor_and_higher,married,professional_management,?,?,?,?,?,mittel,Asien,1
7635,?,?,?,?,?,serives,?,?,?,?,[0-99],?,?,0
38735,alt,self_emp,[100000-499999],?,married,craft,related,?,?,[0-99],?,[10-19],?,0
10857,[30-39],?,?,?,?,craft,related,?,?,[0-99],?,[40-49],?,0
24378,[40-49],?,[100000-499999],high_school_graduate,married,?,related,?,?,[0-99],[0-99],[80-89],Asien,1
31850,?,private_sector,?,?,?,?,not_related,?,?,[0-99],[0-99],mittel,Amerika,0
38531,[30-39],?,?,high_school_graduate,separeted_divorced,tech,?,?,?,[0-99],[0-99],mittel,?,0
39550,mittel,?,[100000-499999],?,?,?,?,?,?,?,?,mittel,Amerika,1
32440,mittel,?,[100000-499999],?,married,craft,related,?,?,[0-99],[0-99],?,?,1
47655,?,self_emp,?,high_school_graduate,?,?,?,?,?,?,[0-99],mittel,Amerika,0
46200,[30-39],private_sector,?,high_school_graduate,separeted_divorced,?,?,?,?,?,?,[40-49],?,0
29890,?,?,?,?,?,craft,related,?,?,[0-99],[0-99],?,Amerika,0
44742,?,private_sector,?,high_school_graduate,?,craft,related,?,?,[0-99],[0-99],?,Amerika,0
12921,?,?,[100000-499999],?,not_married,craft,not_related,?,?,?,?,mittel,?,0
28309,?,?,[100000-499999],?,?,professional_management,?,?,?,[0-99],?,[40-49],Amerika,0
7190,mittel,private_sector,?,high_school_graduate,separeted_divorced,tech,related,?,?,[0-99],?,mittel,?,0
39665,jung,?,[100000-499999],?,not_married,serives,?,?,?,[0-99],?,mittel,?,0
17058,[20-29],private_sector,?,high_school_graduate,?,professional_management,?,?,?,[0-99],?,[60-69],?,1
32846,mittel,private_sector,?,high_school_graduate,not_married,?,?,?,?,[0-99],[0-99],mittel,Amerika,0
9243,?,?,?,?,not_married,?,related,?,?,?,[0-99],?,?,0
25604,mittel,private_sector,[100000-499999],?,?,?,related,?,?,?,[0-99],?,Amerika,1
22522,[40-49],?,[100000-499999],high_school_graduate,separeted_divorced,?,?,?,?,?,?,[40-49],Amerika,0
40365,[60-69],private_sector,?,bachelor_and_higher,married,?,related,?,?,?,[2000-4356],[50-59],?,1
33171,mittel,private_sector,?,high_school_graduate,married,?,?,?,?,?,?,mittel,Amerika,0
39303,[40-49],?,[100000-499999],?,not_married,admin_and_sales,?,?,?,[0-99],?,?,Amerika,0
20684,[50-59],private_sector,?,bachelor_and_higher,?,?,?,?,?,?,?,[50-59],?,1
37518,jung,private_sector,[100000-499999],high_school_graduate,not_married,?,?,?,?,?,[0-99],[30-39],?,0
15104,[40-49],?,[100000-499999],high_school_graduate,?,?,related,?,?,[0-99],?,?,?,1
39733,[20-29],?,[100000-499999],high_school,?,serives,related,?,?,?,?,mittel,Amerika,0
15397,[40-49],?,[100000-499999],high_school_graduate,married,admin_and_sales,related,?,?,?,[0-99],mittel,?,0
2697,mittel,?,?,high_school_graduate,married,?,related,?,?,[0-99],[0-99],[50-59],?,0
11170,?,?,?,high_school,married,admin_and_sales,?,?,?,?,?,[40-49],Amerika,1
13726,mittel,?,?,?,not_married,admin_and_sales,not_related,?,?,[0-99],?,?,Amerika,0
29075,[50-59],private_sector,?,elementary_school,not_married,serives,not_related,?,?,[0-99],?,mittel,Amerika,0
17404,mittel,?,[100000-499999],?,?,?,related,?,?,[0-99],[1000-1999],[40-49],Amerika,1
28919,[50-59],private_sector,[50000-99999],?,?,?,?,?,?,?,[0-99],?,Amerika,1
32830,?,?,?,?,?,?,?,?,?,?,?,wenig,?,0
35906,[40-49],private_sector,[100000-499999],?,?,?,?,?,?,?,?,[30-39],Amerika,0
11179,jung,gov,[100000-499999],?,not_married,serives,related,?,?,[0-99],?,?,Amerika,0
12295,[30-39],?,?,?,?,?,not_related,?,?,[0-99],?,[40-49],?,0
8541,[40-49],gov,?,bachelor_and_higher,?,protective,?,?,?,?,[1000-1999],mittel,?,1
162,[40-49],?,[50000-99999],bachelor_and_higher,?,?,not_related,?,?,[0-99],[0-99],[40-49],Amerika,0
27508,mittel,private_sector,?,?,married,professional_management,?,?,?,[0-99],?,[40-49],Amerika,1
46105,?,?,[100000-499999],?,?,?,?,?,?,?,?,?,?,0
9296,mittel,self_emp,[100000-499999],high_school_graduate,?,craft,related,?,?,[0-99],?,?,?,0
18739,?,?,[50000-99999],high_school_graduate,married,protective,?,?,?,[0-99],?,viel,?,1
34373,?,private_sector,[100000-499999],?,?,professional_management,?,?,?,?,?,mittel,?,0
36049,[20-29],?,[100000-499999],?,not_married,admin_and_sales,?,?,?,[0-99],?,[40-49],Amerika,0
47300,[40-49],?,[100000-499999],high_school_graduate,?,tech,?,?,?,[5000-9999],?,mittel,?,1
15195,?,private_sector,[50000-99999],?,not_married,?,?,?,?,?,[0-99],?,?,0
42243,jung,?,?,high_school_graduate,not_married,?,not_related,?,?,?,[0-99],[40-49],Amerika,0
41019,?,private_sector,?,?,?,?,?,?,?,[0-99],[0-99],?,?,0
34157,[40-49],?,[100000-499999],high_school_graduate,?,?,related,?,?,[0-99],?,[60-69],Amerika,0
41454,mittel,?,[100000-499999],?,?,?,?,?,?,?,?,[40-49],Amerika,1
5265,?,gov,[13492-49999],?,?,?,?,?,?,?,?,[40-49],?,0
12038,mittel,?,[100000-499999],?,?,?,not_related,?,?,?,?,[40-49],Amerika,0
11672,mittel,?,[50000-99999],high_school_graduate,not_married,craft,not_related,?,?,[0-99],?,mittel,Europa,0
41393,?,?,?,high_school_graduate,not_married,?,?,?,?,?,[0-99],?,Amerika,0
1283,[20-29],private_sector,[100000-499999],?,?,?,related,?,?,[0-99],?,wenig,?,0
10916,[30-39],?,?,?,?,admin_and_sales,related,?,?,?,[0-99],?,?,0
14304,?,?,[100000-499999],?,not_married,?,?,?,?,[0-99],?,?,?,0
21677,[20-29],?,[100000-499999],high_school_graduate,not_married,?,not_related,?,?,[0-99],?,mittel,Amerika,0
8253,[20-29],?,[100000-499999],?,?,serives,related,?,?,?,[0-99],mittel,Amerika,0
586,?,?,[13492-49999],?,?,admin_and_sales,not_related,?,?,[0-99],[0-99],[60-69],?,0
43144,[40-49],private_sector,?,high_school,?,?,related,?,?,[0-99],?,?,Amerika,0
24468,[50-59],?,[50000-99999],high_school,?,admin_and_sales,?,?,?,?,?,?,Amerika,0
18933,?,?,?,?,married,craft,not_related,?,?,[0-99],?,mittel,?,0
38935,mittel,private_sector,[100000-499999],?,?,tech,?,?,?,?,[0-99],[40-49],?,0
7384,?,?,[100000-499999],?,not_married,tech,?,?,?,?,[0-99],[40-49],?,0
7114,mittel,private_sector,[100000-499999],?,?,?,?,?,?,?,?,?,Amerika,0
44478,[40-49],private_sector,?,?,married,admin_and_sales,related,?,?,?,?,wenig,Amerika,1
3628,?,?,[100000-499999],?,?,professional_management,?,?,?,[0-99],?,wenig,Amerika,0
16905,alt,private_sector,?,high_school_graduate,married,serives,?,?,?,[0-99],?,[20-29],Amerika,0
5284,?,?,?,?,?,?,?,?,?,?,[0-99],[50-59],?,0
9193,?,?,?,?,?,admin_and_sales,?,?,?,[0-99],?,?,?,0
7471,?,?,[100000-499999],?,?,?,not_related,?,?,[0-99],[0-99],?,Amerika,0
40311,mittel,private_sector,?,high_school_graduate,?,tech,related,?,?,?,?,?,?,0
44116,[20-29],?,?,bachelor_and_higher,?,?,?,?,?,?,?,mittel,?,0
17884,?,?,?,?,?,professional_management,related,?,?,[0-99],?,mittel,Amerika,1
3556,[60-69],self_emp,[100000-499999],high_school_graduate,?,professional_management,not_related,?,?,[2000-4999],[0-99],[10-19],?,0
8310,?,private_sector,?,?,not_married,serives,not_related,?,?,[0-99],?,[0-9],?,0
47555,jung,gov,?,bachelor_and_higher,?,?,?,?,?,?,[0-99],?,Amerika,0
7213,mittel,private_sector,?,?,?,craft,related,?,?,[0-99],?,?,?,0
33159,[50-59],?,?,high_school_graduate,?,craft,?,?,?,?,?,?,?,0
24549,[40-49],private_sector,[100000-499999],high_school_graduate,married,?,related,?,?,?,[0-99],?,Amerika,1
43515,?,?,[100000-499999],?,?,?,not_related,?,?,[0-99],?,?,Amerika,0
34928,mittel,?,[100000-499999],?,not_married,?,?,?,?,[0-99],[0-99],[0-9],Amerika,0
27964,mittel,?,?,?,?,?,?,?,?,[0-99],[0-99],?,Amerika,0
30420,[50-59],?,?,bachelor_and_higher,?,professional_management,related,?,?,[0-99],[0-99],mittel,Amerika,1
37859,?,?,[100000-499999],high_school_graduate,married,craft,related,?,?,[0-99],?,mittel,?,0
25711,[20-29],?,[100000-499999],?,?,?,related,?,?,[0-99],[0-99],[40-49],?,0
32667,[40-49],?,?,high_school_graduate,?,?,related,?,?,?,?,[40-49],Amerika,0
27004,?,gov,?,?,?,admin_and_sales,?,?,?,[0-99],?,?,Amerika,0
10603,[20-29],private_sector,?,?,not_married,?,not_related,?,?,?,[0-99],wenig,Amerika,0
8981,[40-49],?,[100000-499999],?,?,?,?,?,?,[0-99],?,?,Amerika,1
22079,mittel,?,?,?,married,?,related,?,?,?,[0-99],[40-49],?,0
36793,?,?,?,high_school,?,?,related,?,?,?,?,?,?,0
4433,mittel,gov,[100000-499999],bachelor_and_higher,married,professional_management,related,?,?,[0-99],[0-99],?,?,1
38558,[40-49],private_sector,[100000-499999],?,?,?,related,?,?,[0-99],?,[40-49],?,0
41159,jung,private_sector,[100000-499999],?,not_married,?,?,?,?,?,?,mittel,Amerika,0
21886,?,private_sector,[100000-499999],high_school_graduate,separeted_divorced,admin_and_sales,not_related,?,?,[0-99],[0-99],?,Amerika,0
43783,mittel,private_sector,?,?,?,admin_and_sales,?,?,?,?,?,[40-49],Amerika,0
19938,mittel,?,?,?,?,?,related,?,?,?,[0-99],mittel,Amerika,1
41607,?,private_sector,?,?,not_married,professional_management,not_related,?,?,[2000-4999],?,?,?,1
42778,[50-59],?,[100000-499999],high_school_graduate,?,serives,?,?,?,[0-99],?,?,Amerika,0
29594,alt,?,?,elementary_school,not_married,?,related,?,?,?,[0-99],mittel,Amerika,0
32284,?,?,?,bachelor_and_higher,not_married,?,?,?,?,?,[0-99],wenig,?,0
47064,[30-39],?,[100000-499999],?,not_married,?,?,?,?,?,?,[40-49],Asien,1
26613,jung,private_sector,[50000-99999],bachelor_and_higher,?,tech,not_related,?,?,?,?,mittel,?,0
47797,mittel,?,[100000-499999],?,married,?,related,?,?,?,[0-99],[60-69],?,0
46998,jung,?,[100000-499999],?,?,serives,?,?,?,?,?,?,Amerika,0
8288,[30-39],?,?,?,not_married,?,not_related,?,?,[0-99],[0-99],?,Amerika,0
6075,[50-59],private_sector,?,high_school_graduate,married,craft,?,?,?,[0-99],[0-99],mittel,?,0
7832,mittel,?,?,?,married,?,?,?,?,?,?,[40-49],?,1
16242,[40-49],?,[50000-99999],?,separeted_divorced,serives,related,?,?,?,[0-99],[20-29],?,0
21338,mittel,gov,?,high_school_graduate,married,protective,?,?,?,?,?,viel,?,1
44346,?,?,[100000-499999],high_school_graduate,not_married,protective,?,?,?,[0-99],?,[40-49],?,0
40675,jung,private_sector,?,?,?,serives,related,?,?,[0-99],?,[20-29],?,0
45484,mittel,gov,[100000-499999],bachelor_and_higher,?,?,related,?,?,[0-99],[0-99],?,Amerika,1
43715,mittel,self_emp,[13492-49999],high_school_graduate,married,craft,not_related,?,?,[0-99],[0-99],?,Amerika,0
42270,jung,private_sector,[100000-499999],?,married,serives,related,?,?,[0-99],?,[30-39],Amerika,0
32969,[20-29],?,[100000-499999],high_school_graduate,not_married,professional_management,?,?,?,[0-99],[0-99],mittel,Amerika,0
9287,[40-49],?,[100000-499999],?,separeted_divorced,?,?,?,?,?,?,[50-59],Amerika,0
36242,[20-29],?,[100000-499999],high_school_graduate,?,?,?,?,?,[0-99],[0-99],?,Amerika,0
35766,?,private_sector,[100000-499999],high_school_graduate,?,professional_management,?,?,?,?,[0-99],[40-49],Amerika,1
18868,mittel,private_sector,[100000-499999],?,?,craft,?,?,?,?,[0-99],[20-29],Amerika,1
33504,[60-69],?,?,high_school_graduate,?,admin_and_sales,related,?,?,?,?,mittel,?,0
3764,[10-19],?,[100000-499999],?,?,serives,?,?,?,[0-99],?,?,Amerika,0
8229,[30-39],private_sector,[100000-499999],high_school_graduate,not_married,tech,not_related,?,?,?,?,[40-49],Amerika,0
20340,?,private_sector,[50000-99999],?,married,admin_and_sales,?,?,?,[0-99],[0-99],?,Amerika,1
7830,mittel,?,[100000-499999],?,?,?,related,?,?,[0-99],?,?,Amerika,1
2295,[20-29],private_sector,?,high_school_graduate,not_married,?,related,?,?,?,[0-99],?,Amerika,0
28925,[60-69],private_sector,?,?,?,craft,?,?,?,?,[0-99],?,Amerika,1
16267,[30-39],?,?,bachelor_and_higher,not_married,professional_management,related,?,?,?,?,mittel,?,0
10471,[10-19],?,[100000-499999],?,not_married,admin_and_sales,?,?,?,?,?,?,Amerika,0
30299,[40-49],?,[100000-499999],?,separeted_divorced,?,?,?,?,[0-99],?,[40-49],?,0
6188,mittel,private_sector,?,high_school_graduate,?,admin_and_sales,related,?,?,[0-99],[0-99],?,Amerika,0
44820,[20-29],?,[100000-499999],?,not_married,?,?,?,?,[0-99],?,?,Amerika,0
8798,mittel,?,?,?,?,serives,related,?,?,?,?,[10-19],?,0
23903,?,gov,?,bachelor_and_higher,married,?,?,?,?,?,[1000-1999],?,?,0
28077,[30-39],?,[100000-499999],?,married,professional_management,related,?,?,?,[0-99],[40-49],?,0
7377,?,?,[100000-499999],?,?,?,not_related,?,?,?,[0-99],[30-39],Amerika,1
31708,?,?,?,?,not_married,admin_and_sales,?,?,?,?,?,[20-29],Amerika,0
4032,[40-49],private_sector,?,high_school_graduate,married,craft,?,?,?,?,[0-99],mittel,?,1
5596,?,private_sector,[100000-499999],bachelor_and_higher,?,professional_management,related,?,?,?,[0-99],?,Amerika,0
40195,?,?,[100000-499999],?,married,?,?,?,?,?,?,mittel,Amerika,1
44873,[20-29],?,?,?,not_married,professional_management,related,?,?,[0-99],[0-99],?,Amerika,0
40599,mittel,private_sector,?,?,?,?,?,?,?,?,?,viel,Amerika,0
32689,?,self_emp,[100000-499999],high_school_graduate,?,?,?,?,?,?,[0-99],[60-69],?,1
32767,mittel,private_sector,[100000-499999],?,?,?,?,?,?,[0-99],?,?,?,0
11650,?,private_sector,[100000-499999],?,not_married,?,related,?,?,[0-99],?,wenig,Amerika,0
43919,?,private_sector,?,?,not_married,craft,?,?,?,?,[0-99],?,?,0
37430,?,?,[50000-99999],high_school_graduate,married,?,?,?,?,?,?,mittel,?,1
35248,jung,gov,[50000-99999],?,separeted_divorced,?,not_related,?,?,?,?,?,Amerika,0
38281,mittel,private_sector,?,?,not_married,admin_and_sales,?,?,?,[0-99],[0-99],mittel,Amerika,0
29860,mittel,?,?,?,married,?,?,?,?,[0-99],?,mittel,?,1
47277,alt,private_sector,[50000-99999],?,married,?,?,?,?,[0-99],[0-99],?,Amerika,0
1944,?,?,[100000-499999],high_school,?,admin_and_sales,related,?,?,?,?,?,Amerika,0
24916,?,private_sector,[100000-499999],high_school_graduate,married,professional_management,related,?,?,?,[0-99],?,?,0
29348,[20-29],private_sector,?,?,married,?,?,?,?,?,?,?,?,0
27414,[50-59],?,?,?,?,serives,?,?,?,?,?,?,Amerika,0
14638,?,?,?,?,married,?,related,?,?,[0-99],[0-99],?,Amerika,0
44655,?,?,[100000-499999],high_school_graduate,?,admin_and_sales,?,?,?,[0-99],?,mittel,Asien,0
15000,?,private_sector,?,?,?,craft,?,?,?,[0-99],[0-99],viel,?,0
27003,[40-49],self_emp,[100000-499999],high_school_graduate,married,professional_management,related,?,?,[0-99],?,[70-79],?,1
10202,?,private_sector,?,?,?,professional_management,?,?,?,[0-99],[0-99],?,Amerika,1
772,[30-39],?,?,high_school_graduate,separeted_divorced,craft,?,?,?,?,[0-99],mittel,?,0
45044,[30-39],?,?,high_school_graduate,not_married,?,?,?,?,?,?,mittel,Amerika,0
